max_acc_mag,max_gyro_mag,max_jerk,pre_roll,post_roll,pre_pitch,post_pitch,delta_roll_window,delta_pitch_window
14.050564,1.785908,56.460762,-0.85886204,-0.9404418,-0.031076077,-0.04862526,-0.081579745,-0.017549183
14.050564,3.0657995,100.3408,-0.8523308,-1.0004364,-0.0478239,0.11347498,-0.14810562,0.16129887
13.442919,3.0657995,100.3408,-0.7492464,-1.3083256,0.123864256,0.29970104,-0.55907923,0.17583677
11.655259,1.5564001,37.21018,-1.159252,-1.3880323,0.23052745,0.4234101,-0.22878027,0.19288264
10.202847,0.5058251,9.871149,-2.8818135,-2.8831239,-0.011055202,-0.010358239,-0.0013103485,0.00069696363
10.714004,1.6486264,10.147381,-2.8835354,-2.617169,-0.01387508,-0.042903304,0.26636648,-0.029028224
11.371792,1.9081949,20.981073,-2.8514118,-2.233419,-0.023166222,-0.17350021,0.6179929,-0.15033399
13.511407,2.328774,61.223984,-2.417069,-1.5805643,-0.093195274,-0.17038189,0.8365047,-0.077186614
14.247457,2.8516932,61.223984,-1.9875133,-0.9213791,-0.16786785,-0.28318968,1.0661342,-0.11532183
14.615689,2.9181347,47.944164,-1.0069239,-1.1620178,1.3791221,1.3706253,-0.15509391,-0.0084968805
15.673293,3.4000313,87.4506,-0.7192689,-0.4778114,0.84542304,1.243603,0.24145752,0.39817995
16.337904,4.0008535,97.52784,-1.1504748,-2.0651107,1.3116429,1.3982418,-0.9146359,0.08659887
16.337904,4.0008535,97.52784,-0.49495977,-0.57734245,1.2972671,1.3271378,-0.08238268,0.029870749
16.285221,3.4632251,50.96445,-1.5246875,-1.0798565,1.3888623,1.3239963,0.444831,-0.06486595
27.560078,5.9214473,109.39398,-1.2393224,-1.592695,-0.07722463,0.19917524,-0.35337257,0.27639985
33.152187,6.461344,213.32588,-1.5782254,-1.5597517,-0.66075563,-0.20186517,0.018473625,0.45889047
33.152187,6.461344,213.32588,-0.21796274,-1.4623442,1.0595351,0.33441195,-1.2443814,-0.72512317
30.147032,5.979375,206.74916,-1.7415345,-1.5815617,-0.9949893,-0.6543091,0.15997279,0.34068018
29.059536,5.979375,159.95836,0.1352941,-0.113587916,0.86255157,0.8602129,-0.24888201,-0.0023386478
34.101063,4.4596443,416.072,-0.04462991,-0.6411663,0.3321275,-0.15111068,-0.5965364,-0.4832382
46.76042,5.328735,456.7487,0.66776866,0.6761335,1.407529,0.10732355,0.008364856,-1.3002055
46.76042,5.770754,465.3163,-0.9888657,-0.35224703,0.67258406,0.5706891,0.6366186,-0.101894975
39.80271,5.770754,465.3163,-1.1927487,-1.2744726,0.34583315,1.339124,-0.08172393,0.9932908
39.2788,5.1750503,466.46378,-0.59058976,1.0078844,0.15300432,0.9093056,1.5984741,0.7563013
10.587022,0.7177032,23.560047,-0.9835658,-0.81193954,0.2700611,0.4207972,0.17162627,0.1507361
14.048142,3.1656795,40.15403,-0.9052717,-0.47186524,0.37583217,-0.1635997,0.43340647,-0.53943187
18.109856,3.653387,227.55695,-0.7514618,-0.9144329,0.309493,-0.41512054,-0.16297108,-0.72461355
18.109856,3.653387,227.55695,-0.6664938,-0.78968894,0.27663344,-0.15441018,-0.12319517,-0.43104362
11.561224,1.5606612,45.183086,-0.8535544,-0.7351097,-0.3244014,0.0051771617,0.11844474,0.32957858
10.405559,0.7669159,6.361246,-1.3742106,-1.0091497,1.396295,1.254046,0.36506093,-0.14224899
10.231974,2.3503258,15.586996,-1.1023766,-1.0710741,1.3792065,1.0837138,0.031302452,-0.29549277
14.2969675,2.3503258,25.119066,-0.921255,-1.2145036,1.2823939,1.3562704,-0.29324865,0.0738765
14.2969675,2.2520766,25.119066,-1.2757556,-1.0616876,0.9856168,1.3037215,0.21406806,0.31810474
11.182381,2.238407,10.542393,-0.8626784,-0.91991884,1.302563,1.3176906,-0.057240427,0.015127659
24.380566,4.401855,388.47513,-0.98465073,-0.33211643,0.07589523,0.038908746,0.6525343,-0.03698648
24.380566,4.401855,388.47513,-0.29896986,-0.40603623,0.21710372,0.2584899,-0.10706636,0.041386187
15.716324,4.1409965,46.20786,-0.2899159,-0.08134403,0.2926686,0.044288058,0.20857185,-0.24838056
15.716324,4.1409965,46.20786,-0.33334738,-0.2199192,0.1863958,0.033079837,0.113428175,-0.15331596
14.593762,3.4621544,43.150425,0.061462533,-0.28719142,0.24793342,0.14683373,-0.34865394,-0.101099685
15.580359,2.0701518,59.45821,-0.86828965,-1.0822691,1.2003394,1.3709643,-0.21397942,0.17062485
15.580359,6.074797,59.45821,-1.0317781,-1.0916361,1.3203743,1.0004776,-0.059857965,-0.3198967
17.549883,6.074797,56.06828,-1.5757877,-1.5017836,1.3985728,1.3969328,0.074004054,-0.0016399622
17.549883,4.3285527,57.658386,-0.55623305,-1.2016251,1.0011705,1.2345717,-0.64539206,0.23340118
15.8135395,3.8322732,57.658386,-1.4486083,-1.7453066,1.3019674,1.3464983,-0.29669833,0.04453087
9.816007,0.6261418,6.35252,0.9612541,2.043797,1.511038,1.4132533,1.0825429,-0.09778464
10.012959,0.47478026,9.276009,1.999769,2.1270232,1.4681275,1.2627717,0.12725425,-0.20535576
12.832353,1.3931977,48.70925,2.0708394,1.639026,1.3427442,1.2689579,-0.43181336,-0.07378638
12.832353,1.3931977,48.70925,2.0885751,2.1757228,1.3066871,1.4097717,0.08714771,0.103084564
10.396814,1.3668767,32.365417,2.0311668,-0.17401336,1.3368452,1.4618905,-2.2051802,0.1250453
10.576838,2.784696,17.761946,-0.98071253,-0.662521,1.1940687,1.0470645,0.31819153,-0.14700413
12.724018,2.8229976,28.25985,-0.7357082,-0.76011246,1.006768,1.2685447,-0.024404287,0.2617767
15.196984,2.8229976,48.00911,-0.51846856,-0.5852841,1.1238352,1.1024492,-0.066815555,-0.021386027
15.196984,2.4489715,48.00911,-0.7331861,-0.70240384,1.0564603,1.2592849,0.030782282,0.2028246
14.90307,2.407394,47.839214,-0.6063193,-0.27504668,1.1548461,0.8952015,0.33127263,-0.25964457
9.871713,2.1896377,2.9857635,-1.0786157,-1.0521756,1.35264,1.3553632,0.026440024,0.002723217
9.840429,0.10033827,2.9857635,-1.0652596,-1.1039823,1.3496058,1.369915,-0.038722754,0.02030921
9.991618,0.4759467,2.8796673,-1.031816,-1.1191206,1.345087,1.3659797,-0.08730459,0.02089262
9.991618,0.73105437,3.2493114,-1.149018,-1.0915536,1.3942282,1.4619137,0.05746448,0.067685485
9.981074,1.1019706,9.743404,-1.2169796,0.86460274,1.3800346,1.4344556,2.0815823,0.054421067
9.855674,0.5770506,3.1000137,-0.61874413,-0.6882793,1.2456356,1.244781,-0.069535136,-0.0008546114
9.932805,0.19339654,3.6851406,-0.67227787,-0.635826,1.2275722,1.2605017,0.036451876,0.03292954
9.948503,0.19339654,3.6851406,-0.63394016,-0.7071216,1.2628068,1.2386122,-0.07318145,-0.024194598
9.948503,0.18457064,3.2610416,-0.62577283,-0.82115376,1.2527435,1.2548487,-0.19538093,0.002105236
10.12767,1.0459133,6.510544,-0.7079134,-0.6376772,1.247587,1.2998825,0.070236206,0.052295566
13.907835,4.266196,13.258266,-0.65249145,-1.3062214,1.2313813,1.3311813,-0.6537299,0.09979999
19.759588,5.597116,44.588757,-0.577139,-1.4953291,1.4159822,1.0150439,-0.9181901,-0.4009384
20.077538,5.67539,44.588757,-1.4066473,-1.5103704,0.887792,0.8961873,-0.10372305,0.008395314
20.077538,5.67539,51.696682,-1.6418734,-0.9889728,1.2467622,0.92419845,0.6529006,-0.3225637
22.917507,10.663166,58.93984,-0.9900316,-1.9014235,0.7423393,0.9963589,-0.91139185,0.25401956
10.014583,0.5816705,2.7326107,-0.73556656,-0.7544302,-0.8713454,-0.866428,-0.018863618,0.004917383
10.014583,0.035660442,2.7326107,-0.74807775,-0.7458431,-0.86914223,-0.86986285,0.0022346377,-0.00072062016
10.0262375,0.035660442,3.1103134,-0.7442481,-0.74596566,-0.8710672,-0.86952245,-0.0017175674,0.0015447736
10.0262375,0.025038213,3.1103134,-0.74617857,-0.74143046,-0.8740075,-0.87098426,0.004748106,0.0030232668
10.006159,0.026003242,3.1363964,-0.7451967,-0.73641586,-0.8711775,-0.87195015,0.008780837,-0.000772655
9.943876,0.58449984,2.7039528,-0.4086961,-0.4109114,-0.10990904,-0.10837527,-0.0022153258,0.0015337691
9.938159,0.029682927,2.190256,-0.40982208,-0.41008434,-0.10810455,-0.11067875,-0.00026226044,-0.002574198
10.062014,0.08157142,5.8193684,-0.41028896,-0.40989804,-0.11016114,-0.109296754,0.00039091706,0.00086438656
10.342725,0.33249706,12.891865,-0.40781194,-0.3552974,-0.111148044,-0.115909316,0.052514553,-0.004761271
10.627272,1.1031569,20.182467,-0.41318005,-0.42403063,-0.119998,-0.14960426,-0.010850579,-0.02960626
9.960359,0.5819826,2.218008,-0.067763194,-0.067637354,-0.05554256,-0.05401017,0.0001258403,0.001532387
10.088128,0.13468993,6.384945,-0.06914796,-0.06913764,-0.05361584,-0.057580512,1.0319054e-05,-0.0039646737
12.050844,2.4538617,29.572296,-0.06725885,-0.021691602,-0.060474098,-0.042943392,0.045567248,0.017530706
14.499558,2.984245,42.977764,-0.07774506,-0.48770913,-0.06455018,-0.18915045,-0.40996408,-0.12460027
18.68513,4.8759294,64.1283,-0.38763118,-0.9312042,-0.31939098,-0.4305864,-0.543573,-0.111195415
9.888801,0.5906953,1.5262127,-2.9576917,-2.9579196,-0.04686068,-0.045955747,-0.00022792816,0.0009049326
9.9164915,0.018340891,1.5262127,-2.9573522,-2.9574466,-0.045989245,-0.048401624,-9.441376e-05,-0.0024123788
9.9164915,0.018340891,1.573658,-2.9582655,-2.9573226,-0.045402516,-0.04734125,0.0009429455,-0.0019387342
9.900199,0.60955733,3.86796,-2.9590065,-2.9599473,-0.044364717,-0.05000652,-0.0009407997,-0.005641803
10.357372,1.0907372,6.9065094,-2.9588509,-2.7642238,-0.045275755,-0.08690378,0.19462705,-0.041628025
12.934832,4.120132,31.870317,-0.661624,-1.0073063,1.0257035,1.2545274,-0.34568232,0.2288239
13.369732,4.120132,46.75403,-0.7420095,-0.6220393,1.283641,1.2421292,0.1199702,-0.041511774
14.547604,2.2008023,52.07019,-0.70888466,-0.6640105,1.2826836,1.1549051,0.04487413,-0.12777853
14.547604,3.5840583,52.07019,-0.78213173,-1.1434667,1.1432805,1.2837659,-0.36133498,0.1404854
14.044084,3.5840583,52.97561,-0.5896225,-0.66941994,1.1769496,1.1822927,-0.07979745,0.0053430796
28.456697,6.9394975,139.53752,-0.68580186,-1.7970467,1.0350066,0.43889022,-1.1112448,-0.5961164
28.456697,6.4721284,139.53752,-1.5170401,-1.7128999,-0.4348473,-0.10867872,-0.19585979,0.32616857
29.416384,6.4721284,194.76567,-0.6873751,-1.8704345,1.0944526,0.70846564,-1.1830595,-0.38598698
30.81427,6.325433,194.76567,-1.7570908,-1.5488861,-0.7539011,-0.34831554,0.20820475,0.4055856
30.81427,6.110767,186.10178,0.6272469,-1.2635367,1.2863638,0.9183183,-1.8907835,-0.36804557
32.02346,5.2455363,187.32768,-0.20749827,-1.516236,0.88881123,0.9484765,-1.3087376,0.059665263
32.02346,5.2455363,315.60794,-1.247345,-1.6906083,-0.21390697,0.9934325,-0.4432633,1.2073395
32.52735,4.3848357,431.76385,0.08589738,-1.3719476,-0.46322507,0.90816367,-1.457845,1.3713887
35.34227,5.300865,431.76385,-0.20617971,-1.4284426,0.3951774,0.880304,-1.2222629,0.48512658
35.34227,5.300865,406.03152,-1.2552435,-1.1418613,0.45764312,0.42002368,0.11338222,-0.03761944
18.392464,1.7182891,147.34688,-0.8612482,-0.78081876,0.29234117,0.32444036,0.080429435,0.032099187
10.319802,1.2606962,14.964581,-0.7778699,-0.8303089,0.3242023,0.55907136,-0.052439034,0.23486906
10.592074,2.0403197,20.023823,-0.78101623,-0.41079417,0.3720119,0.9174471,0.37022206,0.5454352
11.149315,2.0403197,74.62931,-0.76800925,0.36059648,0.7119027,0.9649922,1.1286057,0.25308955
11.149315,1.532709,74.62931,-5.154237e-05,0.44455177,0.99370515,1.0860894,0.4446033,0.09238422
10.184306,2.0789049,8.390474,-0.6953538,-0.7843673,1.3190929,1.2355611,-0.08901352,-0.08353174
10.071354,2.0789049,14.633036,-0.7826635,-0.596138,1.1980946,1.2986784,0.18652552,0.10058379
15.79044,1.4097404,59.851315,-0.56140757,-0.93934697,1.3466614,1.3109133,-0.3779394,-0.035748124
15.79044,1.0406318,59.851315,-0.856404,-1.1057742,1.3359588,1.3368095,-0.24937016,0.0008506775
11.156298,1.0406318,13.254595,-0.8930319,-1.1733363,1.3528702,1.3488909,-0.28030437,-0.0039793253
18.279276,3.3830638,71.33761,-1.5588346,-1.5855058,1.083022,1.1522896,-0.02667129,0.06926763
19.467663,3.9747128,71.33761,-1.060955,-1.8373897,1.3425604,1.1274912,-0.77643466,-0.21506917
19.467663,3.9747128,69.87086,-1.3998438,-0.88277817,1.0119789,1.2936373,0.51706564,0.2816584
16.911098,3.4646816,69.87086,-0.7594043,-1.5552601,1.438736,1.0830224,-0.79585576,-0.3557136
19.882698,3.6527617,97.68505,-1.3217212,0.5502303,1.0873276,1.3580792,1.8719516,0.2707516
18.462547,3.0723307,86.48963,-0.83402663,-0.7775888,0.96466035,1.0142515,0.05643785,0.049591124
22.072273,3.0723307,98.27757,-0.7548784,-0.6360806,1.3503418,1.0319052,0.11879778,-0.31843662
22.072273,3.6470034,98.27757,-0.8266455,-0.6701845,1.2764134,1.2283312,0.156461,-0.048082232
19.470577,3.6470034,89.66513,-0.7621932,-1.0796849,0.9373156,1.3233416,-0.31749165,0.38602602
19.470577,2.6580124,104.08769,-0.81009454,-0.79974926,1.0871336,1.0715717,0.01034528,-0.015561938
9.8581295,0.71075535,3.0942917,-0.6879202,-0.8009731,1.3184325,1.317447,-0.113052905,-0.0009855032
9.8581295,0.31528696,3.2550335,-0.7724884,-0.80673254,1.3298268,1.3135682,-0.03424412,-0.016258597
9.98563,0.12639949,5.9444427,-0.7839519,-0.8355179,1.3344945,1.3225992,-0.051566005,-0.011895299
9.98563,0.61468613,5.9444427,-0.8238018,-0.84544915,1.3135084,1.4054716,-0.021647334,0.09196317
10.022751,1.2555377,7.5731277,-0.79896533,1.9624468,1.341484,1.5024415,2.7614121,0.16095757
10.098363,0.9755623,7.5730324,-0.3969394,-0.57370293,1.2962481,1.391708,-0.17676353,0.09545994
10.098363,1.114774,8.647013,-0.40384665,-0.34573647,1.3137772,1.1065385,0.058110178,-0.20723867
19.652943,2.2793248,80.40104,-0.6017341,-1.234906,1.2891392,1.352364,-0.63317186,0.06322479
19.71623,4.133521,99.31202,-0.513782,-0.91960716,1.2675725,0.8481239,-0.40582514,-0.4194486
19.71623,4.2197933,99.31202,-0.13211444,-0.89956254,1.2980176,1.4372027,-0.76744807,0.13918507
10.086362,0.6438511,5.896044,-1.1232077,2.5647354,1.5271295,1.3738374,3.687943,-0.15329218
9.790371,1.5221434,15.373373,2.8798897,2.5311747,1.4709685,1.1107128,-0.34871507,-0.36025572
12.220248,2.9591653,50.48051,2.385363,2.203434,1.2386472,0.96640587,-0.18192911,-0.27224135
17.68705,2.9591653,97.95237,2.4222808,-1.1533973,1.0349605,1.2241516,-3.575678,0.1891911
17.845398,8.569198,97.95237,1.4710324,-1.3771949,1.0301665,0.6589519,-2.8482273,-0.37121463
9.883628,0.5205036,3.3259869,-0.53371596,-0.52657646,1.291087,1.3159618,0.007139504,0.024874806
9.853484,0.34363484,3.7583828,-0.4879635,-0.58075213,1.3073177,1.4288256,-0.09278864,0.12150788
10.11468,1.2538984,4.9688816,-0.53677666,-0.5336689,1.3375006,1.5143796,0.0031077862,0.17687905
10.151411,1.290093,9.862328,-1.2009687,2.4054103,1.5161132,1.2609373,3.606379,-0.25517583
10.25238,1.3733907,12.313366,2.5919495,2.3711,1.4268185,1.134167,-0.22084951,-0.29265153
15.083106,2.7620387,21.455193,2.236583,-0.56879616,1.443773,1.2185413,-2.8053792,-0.22523177
18.771194,3.6105435,29.127073,-0.35503346,-0.643679,1.2672501,1.3361886,-0.28864557,0.068938494
18.771194,3.9458623,39.33759,-0.40390483,-0.55380374,1.2149106,1.1761087,-0.14989892,-0.03880191
20.511002,5.283432,48.152496,-0.13740087,-0.48984227,1.3024409,1.256657,-0.3524414,-0.045783877
20.511002,5.283432,48.152496,-0.30553216,-0.5876607,1.2946962,1.1969149,-0.2821285,-0.0977813
9.964977,0.6680274,2.290392,-0.029488932,-0.0275525,0.017322762,0.017585907,0.001936432,0.0002631452
9.977424,0.03440179,2.290392,-0.026327902,-0.029839486,0.016414477,0.015557227,-0.0035115834,-0.00085724983
9.977424,0.036906913,3.1267643,-0.02904604,-0.029284155,0.017828122,0.01604226,-0.00023811497,-0.0017858613
9.930588,0.036906913,3.1267643,-0.026409268,-0.03015855,0.01599059,0.017517362,-0.0037492812,0.0015267711
10.185243,0.15087757,5.4124355,-0.028503722,-0.04871443,0.017703388,0.01678637,-0.020210708,-0.00091701746
11.090512,1.1091765,8.19335,-0.5474424,-0.0870112,0.83746976,0.6669213,0.46043116,-0.17054844
11.278124,1.7355556,15.14287,-0.3351555,0.25637653,0.79127,0.8135983,0.591532,0.022328258
11.278124,2.0327868,15.14287,-0.066397324,0.63670284,0.6671119,0.3253042,0.70310014,-0.34180766
11.008231,2.0490525,8.888245,0.39535773,0.3108796,0.69679636,-0.19274506,-0.08447814,-0.8895414
14.245788,2.339389,32.84364,0.51375437,-0.24884191,-0.16985285,-0.9039939,-0.76259625,-0.73414105
14.822678,1.9238237,39.326572,-0.42134207,-0.27416578,1.347796,1.1924529,0.1471763,-0.15534306
17.487242,1.9384964,66.63365,-0.7082218,-1.2396866,1.1544762,1.3390552,-0.5314648,0.18457901
17.487242,2.058963,66.63365,-0.7026017,-0.22412929,1.29768,1.2434807,0.47847238,-0.054199338
18.824253,2.058963,71.806145,-0.71424687,-0.23571245,1.4010854,1.2127367,0.4785344,-0.18834865
18.824253,2.1209843,71.806145,-0.6005031,-0.91970605,1.1038353,1.4176395,-0.31920296,0.31380415
10.085752,0.53530407,5.0195217,-0.5374666,-0.8313664,1.3043458,1.308004,-0.29389983,0.0036581755
11.428663,0.4202157,7.6166153,-0.66908634,-0.55137795,1.3173375,1.3335357,0.117708385,0.016198158
11.52038,1.3771466,15.4109955,-0.7355136,-0.08326328,1.3067267,1.3695176,0.65225035,0.06279087
11.52038,1.3771466,15.4109955,-0.4442839,-0.3625303,1.3439021,1.2139413,0.08175361,-0.12996078
12.455723,0.60898125,21.612215,-0.1619419,-0.43654022,1.2837234,1.2971178,-0.2745983,0.013394475
9.926578,0.5917183,3.62854,-0.37510368,-0.29364648,1.2653791,1.1977544,0.0814572,-0.06762469
10.584962,0.5070609,6.8167686,-0.2766883,-0.4943289,1.2140229,1.3553658,-0.21764058,0.14134288
10.584962,0.5070609,6.8167686,-0.38364658,-0.73999393,1.2760128,1.368281,-0.35634735,0.09226823
10.179652,0.47970003,4.442358,-0.6876118,-0.55487597,1.3978783,1.3369191,0.13273585,-0.06095922
10.179652,0.43817747,4.713249,-0.62898976,-0.43405503,1.3379928,1.3524649,0.19493473,0.014472127
13.983202,2.9855206,35.580994,-1.0986009,-0.36175114,0.49992165,0.7563687,0.7368497,0.25644705
13.983202,2.698063,36.891033,-0.5172965,-0.54143465,0.4454387,0.23032483,-0.024138153,-0.21511388
14.034942,1.9870206,56.726456,-0.5102725,-0.8106917,0.46741945,0.9513092,-0.3004192,0.48388976
15.276418,2.2174838,62.073803,-0.49341902,-0.60861593,0.47114953,0.45040694,-0.11519691,-0.020742595
15.276418,2.2174838,43.73107,-0.63710487,-0.6840311,0.3929359,0.54560673,-0.04692626,0.15267083
11.389232,1.7829001,10.882187,-0.29728326,-0.6705765,1.1546981,0.58334345,-0.37329325,-0.5713547
10.364008,1.7338423,20.928001,-0.69356394,-0.6751037,0.6936103,0.74456775,0.018460214,0.05095744
11.875018,1.0233334,42.418148,-0.671178,-0.658318,0.6731023,0.5995505,0.01286,-0.07355183
11.875018,1.187328,42.418148,-0.6078717,-0.70126045,0.6800343,0.7071929,-0.093388736,0.027158618
11.877621,2.4406447,24.994421,-0.6545368,-0.15390038,0.60320795,1.1381496,0.5006364,0.5349417
23.150045,4.512002,220.31212,-0.8680113,-0.054563094,-0.23049417,0.4401734,0.8134482,0.6706675
23.150045,4.512002,220.31212,-0.68129563,-0.3891495,-0.25228164,-0.07351424,0.29214615,0.1787674
17.368639,2.776798,84.0157,-0.48480797,-0.27168474,0.09441466,-0.028220475,0.21312323,-0.12263513
10.885159,1.8264037,37.44564,-0.2672561,-0.29266444,-0.0865422,0.0102798585,-0.025408328,0.09682205
10.201652,0.16671371,5.81398,-0.28293273,-0.2786446,-0.00036761924,0.0024757646,0.004288137,0.002843384
10.826907,1.9522668,21.176577,0.35207692,0.3528847,-0.83269197,-0.9158826,0.00080779195,-0.08319062
12.056997,2.404316,26.584578,0.4503429,-0.7108819,-0.8457365,-0.38815716,-1.1612248,0.45757934
12.92022,2.404316,28.084803,-0.20382607,-0.6871311,-0.8523911,-0.4603718,-0.48330504,0.39201933
12.92022,1.3035841,16.17794,-0.6879232,-0.5847272,-0.38937646,-0.14077406,0.103195965,0.2486024
10.7399645,0.9365646,28.508043,-0.6598724,-0.66685766,-0.34740824,-0.09102328,-0.006985247,0.25638497
21.700583,2.5245998,76.56956,-1.2496574,-0.44455695,0.15873547,0.95279646,0.80510044,0.794061
22.328024,3.9661775,128.94803,-1.5306567,-1.8084586,0.1039976,-0.90434486,-0.27780187,-1.0083425
26.421246,3.9661775,153.05748,-1.1307683,-1.006368,0.72166544,0.75540435,0.12440026,0.03373891
26.421246,3.7387094,153.05748,-1.5934695,-1.5976682,-0.584257,-0.6239699,-0.0041986704,-0.039712906
32.718555,4.218375,217.7929,-1.3817565,-0.749107,0.69957435,0.7855669,0.63264954,0.085992575
39.2293,3.409391,300.18512,-1.2078605,1.4551213,0.48119798,0.050243862,2.6629817,-0.43095413
39.2293,3.409391,308.09775,-1.4203422,1.0500318,0.31985202,0.15399268,2.470374,-0.16585934
39.358963,2.4090776,308.09775,-1.406632,0.2236098,0.13258718,0.16783607,1.6302418,0.03524889
40.28019,3.1450639,268.87045,-0.6725255,-0.9579128,0.34877354,0.16054076,-0.28538728,-0.18823278
40.28019,3.1450639,268.87045,1.6970154,-1.4947472,0.11769341,0.0054810345,-3.1917624,-0.112212375
9.825073,1.1476765,5.012226,-0.5775644,2.4444873,1.3877404,1.4203577,3.0220518,0.03261733
10.351616,1.3752177,11.411381,2.468617,2.2111602,1.5304266,1.1998253,-0.25745678,-0.33060133
10.743331,1.3752177,17.868948,2.436168,2.3895118,1.2875581,0.99893916,-0.04665613,-0.28861892
13.556779,3.9518926,84.13172,2.0895438,2.2573059,1.0756215,1.0099723,0.16776204,-0.06564915
13.556779,3.9518926,84.13172,2.2101269,1.0946348,0.90427524,1.3010436,-1.1154921,0.3967684
10.647992,4.6562276,5.4840565,-0.39135617,-0.20702608,-1.2611096,-1.1811272,0.18433009,0.0799824
10.647992,0.49626002,7.187605,-0.18349484,-0.3246248,-1.2287612,-1.1409049,-0.14112997,0.08785629
10.641758,0.3237823,7.187605,-0.2969926,-0.34921938,-1.1739334,-1.154927,-0.05222678,0.019006371
10.641758,0.870449,6.577301,-0.36602357,-0.3856477,-1.1262616,-1.2359761,-0.019624144,-0.10971451
10.468705,0.870449,12.773228,-0.41793808,-0.42780727,-1.1924974,-1.3117107,-0.009869188,-0.11921334
10.114307,0.5817446,4.0546417,-0.29022998,-0.3055275,-1.284055,-1.2820113,-0.015297532,0.002043724
10.114307,0.13052502,4.0546417,-0.31693798,-0.28922302,-1.2823362,-1.2941345,0.027714968,-0.011798263
10.103994,0.09079528,3.0298233,-0.28712612,-0.3019211,-1.2938097,-1.2939477,-0.0147949755,-0.00013804436
10.103994,0.04112364,3.3516407,-0.29910892,-0.29951173,-1.2946473,-1.2984614,-0.0004028082,-0.0038141012
10.118463,0.16111286,4.216671,-0.30348897,-0.2532466,-1.2978122,-1.2984028,0.050242364,-0.0005905628
10.085262,0.5387586,3.7332535,-0.23577738,-0.25999063,-1.2934283,-1.2928034,-0.024213254,0.0006248951
10.0888195,0.21879077,3.0652523,-0.22119196,-0.29406452,-1.3009675,-1.2914795,-0.072872564,0.009487987
10.0888195,0.19930692,3.3842087,-0.28919038,-0.23811838,-1.2901747,-1.2921922,0.051072,-0.002017498
10.178874,0.13195258,5.4502487,-0.25536162,-0.22124147,-1.2916574,-1.2913755,0.034120142,0.00028192997
10.99008,0.81399184,32.12476,-0.23913038,0.19072635,-1.2932874,-1.3454676,0.42985672,-0.05218017
16.045448,4.136427,37.55331,-0.45846897,-0.43362784,-1.2713597,-1.1816609,0.02484113,0.08969879
23.646708,8.314285,112.44888,0.13489741,-0.5636852,-1.3392475,-1.100272,-0.6985826,0.2389754
23.646708,9.311474,112.44888,-0.012943109,0.44614974,-1.2793841,-0.52089596,0.45909286,0.7584882
40.389084,13.283984,283.54187,-0.26428872,-0.68313897,-0.6589622,-1.0760672,-0.41885024,-0.41710502
40.389084,13.283984,283.54187,0.029342517,-0.3029788,-1.0848342,-1.3718809,-0.33232135,-0.28704667
11.150312,0.9047278,20.613384,0.082678154,-0.037021793,0.042800184,0.027332142,-0.11969995,-0.015468042
10.333233,0.43893632,11.096811,-0.05991015,-0.044019364,0.03114459,0.024051534,0.015890785,-0.007093055
9.958928,0.06702487,2.5046349,-0.041231036,-0.047276996,0.025096461,0.018742036,-0.00604596,-0.006354425
9.93782,0.06702487,2.5119781,-0.043211702,-0.04758086,0.022353783,0.017985886,-0.0043691583,-0.0043678973
9.928555,0.058770284,2.5119781,-0.040059306,-0.054137386,0.01823561,0.016693521,-0.014078081,-0.0015420895
12.137113,1.9289471,27.245092,0.13290748,0.46710134,0.58520246,0.30929723,0.33419386,-0.27590522
12.065362,1.6737128,27.245092,0.36416918,0.26411834,0.40202388,0.35604376,-0.10005084,-0.045980126
10.94409,0.9621703,13.761854,0.38010773,0.27946407,0.28542703,0.33612403,-0.100643665,0.050697
10.642893,0.31671423,13.841772,0.26386374,0.2106859,0.33111098,0.3301236,-0.05317785,-0.0009873807
10.498497,0.4285297,17.797422,0.28516573,0.20608893,0.32505256,0.25656387,-0.0790768,-0.06848869
10.557994,1.3112766,14.426041,0.30120233,-0.2752496,0.11420755,0.05941251,-0.5764519,-0.05479504
11.886923,1.2146662,35.50167,-0.10698465,-0.46107292,0.052435953,-0.011926539,-0.35408828,-0.064362496
11.886923,1.2745615,35.50167,-0.413333,-0.41122046,0.027606254,-0.44075274,0.0021125376,-0.468359
11.499133,1.2745615,34.181404,-0.43959284,-0.2657443,-0.15037166,-0.81364834,0.17384854,-0.6632767
10.243628,1.0256237,8.16412,-0.35162228,-0.17827909,-0.589558,-1.118469,0.1733432,-0.528911
10.639818,1.0421109,28.647709,-0.27847323,-0.006821276,-0.61598504,-0.60701,0.27165195,0.008975029
10.635526,1.8093963,28.647709,-0.08479264,0.5302404,-0.5758549,-0.5272509,0.61503303,0.04860401
10.542771,1.8093963,17.170572,0.20207337,0.8408783,-0.61812395,-0.26867244,0.6388049,0.3494515
10.542771,3.5528786,38.17916,0.64365137,0.97510755,-0.44958812,0.21000159,0.33145618,0.6595897
10.966925,3.5528786,38.17916,0.97846127,1.1568744,-0.2087768,0.56483626,0.17841315,0.7736131
12.075485,2.2028584,19.789076,0.04684593,-0.34543467,-1.2640221,-1.2199996,-0.3922806,0.04402256
12.075485,2.7973807,19.789076,-0.27034825,-0.40653437,-1.2338393,-1.3587891,-0.13618612,-0.12494981
13.182755,2.7973807,28.844213,-0.4854557,-0.21655607,-1.2571485,-1.2629514,0.26889962,-0.00580287
