model,feature,importance,permutation_importance_mean,permutation_importance_std,threshold_tuned_on_val,test_auroc,test_f1,bits_test_auroc,bits_test_f1,weda_test_auroc,weda_test_f1
hist_gradient_boosting,post_impact_energy,,-2.5887175062011546e-05,0.00020955468785813195,0.09,0.995124582029986,0.9517241379310345,0.9959201388888889,0.946236559139785,1.0,0.9615384615384616
hist_gradient_boosting,ax_range,,-3.23589688274839e-05,4.0069411327824786e-05,0.09,0.995124582029986,0.9517241379310345,0.9959201388888889,0.946236559139785,1.0,0.9615384615384616
hist_gradient_boosting,gyro_peak_index,,-3.883076259300067e-05,0.0001234739555280394,0.09,0.995124582029986,0.9517241379310345,0.9959201388888889,0.946236559139785,1.0,0.9615384615384616
hist_gradient_boosting,acc_mag_p95,,-3.8830762593033974e-05,0.0001819790461349423,0.09,0.995124582029986,0.9517241379310345,0.9959201388888889,0.946236559139785,1.0,0.9615384615384616
hist_gradient_boosting,gyro_mag_range,,-4.961708553551381e-05,4.210812489686322e-05,0.09,0.995124582029986,0.9517241379310345,0.9959201388888889,0.946236559139785,1.0,0.9615384615384616
hist_gradient_boosting,ay_max,,-5.177435012402309e-05,0.0002333837270852818,0.09,0.995124582029986,0.9517241379310345,0.9959201388888889,0.946236559139785,1.0,0.9615384615384616
hist_gradient_boosting,pitch_final_initial,,-6.040340847803805e-05,0.00045973530380661015,0.09,0.995124582029986,0.9517241379310345,0.9959201388888889,0.946236559139785,1.0,0.9615384615384616
hist_gradient_boosting,gyro_mag_p95,,-7.334699600903827e-05,0.00013684609234951265,0.09,0.995124582029986,0.9517241379310345,0.9959201388888889,0.946236559139785,1.0,0.9615384615384616
hist_gradient_boosting,roll_min,,-9.276237730554415e-05,7.158088673511673e-05,0.09,0.995124582029986,0.9517241379310345,0.9959201388888889,0.946236559139785,1.0,0.9615384615384616
hist_gradient_boosting,pitch_mean,,-9.276237730555525e-05,0.00018382375487236924,0.09,0.995124582029986,0.9517241379310345,0.9959201388888889,0.946236559139785,1.0,0.9615384615384616
