comparison,feature,n_pos,n_neg,median_pos,median_neg,iqr_pos,iqr_neg,cohens_d,cliffs_delta,ks_statistic,mannwhitney_p,auroc,abs_auc,average_precision
bits_fall_vs_nonfall,roll_range,48,480,5.5677244663238525,0.19249428063631058,1.6922494173049927,0.8913625068962574,2.782301111263638,0.8940104166666667,0.8145833333333333,1.6347839409166102e-24,0.9470052083333333,0.9470052083333333,0.6450668822575316
bits_fall_vs_nonfall,ax_std,48,480,9.356376647949219,0.169770710170269,6.035482287406921,1.2984385965391994,2.8512313777184,0.8848958333333333,0.7854166666666667,4.763915790857289e-24,0.9424479166666667,0.9424479166666667,0.5870868612877999
bits_fall_vs_nonfall,acc_mag_std,48,480,11.41091251373291,0.15783022344112396,8.957568883895874,1.3005122188478708,2.861839632174155,0.8842881944444444,0.8270833333333333,5.1139541449590395e-24,0.9421440972222223,0.9421440972222223,0.6658410950173955
bits_fall_vs_nonfall,gx_range,48,480,9.702250480651855,0.5700594186782837,7.266730904579163,3.1504765525460243,2.780324165741394,0.8840277777777777,0.7479166666666667,5.270297615706747e-24,0.9420138888888889,0.9420138888888889,0.6696335680381952
bits_fall_vs_nonfall,gyro_mag_range,48,480,7.918069362640381,0.5791229903697968,3.998321771621704,2.172254767268896,2.7482591933261666,0.88203125,0.7479166666666667,6.650226704897301e-24,0.9410156250000001,0.9410156250000001,0.6924378125416428
bits_fall_vs_nonfall,gyro_mag_max,48,480,8.456683158874512,0.6131690442562103,5.346273899078369,2.4858970399945974,2.7604857572784702,0.87890625,0.7333333333333333,9.555942638669369e-24,0.939453125,0.939453125,0.6962914685592402
bits_fall_vs_nonfall,ay_std,48,480,7.45245885848999,0.2322482466697693,5.793363332748413,0.8790451735258102,2.3615448977689693,0.8774305555555556,0.8479166666666667,1.1345823655798504e-23,0.9387152777777777,0.9387152777777777,0.5298181069640794
bits_fall_vs_nonfall,ay_max,48,480,14.75211238861084,-2.282392382621765,15.958311915397644,3.1443051286041737,3.351321124398133,0.8743055555555556,0.8125,1.6265055904534467e-23,0.9371527777777777,0.9371527777777777,0.8209000924719279
bits_fall_vs_nonfall,gy_std,48,480,1.4518319964408875,0.06332654505968094,0.9992063641548157,0.4528459692373872,2.6403491287657843,0.8693576388888888,0.7666666666666667,2.87645781756202e-23,0.9346788194444444,0.9346788194444444,0.6262411652995762
bits_fall_vs_nonfall,gy_min,48,480,-2.9800450801849365,-0.0838107168674469,2.653232455253601,0.5922949239611626,-2.8060295730425353,-0.8680555555555556,0.8041666666666667,3.3348886542977357e-23,0.06597222222222222,0.9340277777777778,0.049186523504933306
bits_fall_vs_nonfall,acc_mag_p95,48,480,33.24748916625975,10.044456243515015,21.740918636322018,2.8727754831314094,2.7132197416548802,0.8629340277777777,0.8041666666666667,5.991070513418744e-23,0.931467013888889,0.931467013888889,0.6402571737087045
bits_fall_vs_nonfall,pitch_range,48,480,1.9583553671836853,0.10357724130153656,0.8055449426174164,0.3675035834312439,2.470252691230826,0.8615451388888888,0.8291666666666667,7.018847961481337e-23,0.9307725694444444,0.9307725694444444,0.4454252149895271
bits_fall_vs_nonfall,post_acc_mag_std,48,480,6.565067291259766,0.08475642651319504,6.248358428478241,0.9136532382108271,2.350413540227928,0.8602430555555556,0.8166666666666667,7.927839119638449e-23,0.9301215277777778,0.9301215277777778,0.5527635200287657
bits_fall_vs_nonfall,roll_std,48,480,1.252339243888855,0.046668270602822304,0.3569372296333313,0.22179281013086438,2.473620854516079,0.8581597222222223,0.8291666666666667,1.0308882724396825e-22,0.9290798611111111,0.9290798611111111,0.46482174250425773
bits_fall_vs_nonfall,roll_max,48,480,2.9049086570739746,-0.6659801602363586,0.7693797945976257,0.9956153070670553,2.2680892362349407,0.8540798611111111,0.7770833333333333,1.6332518675895002e-22,0.9270399305555556,0.9270399305555556,0.6056554272217239
bits_fall_vs_nonfall,ax_max,48,480,12.751997470855713,-5.745844602584839,12.569559335708618,9.480320230126381,2.8249168827445708,0.8461805555555556,0.74375,3.963267269510775e-22,0.9230902777777779,0.9230902777777779,0.7654149132764154
bits_fall_vs_nonfall,gx_min,48,480,-5.4783618450164795,-0.37604865431785583,4.381369709968567,1.3683381974697113,-2.5432904204834403,-0.8459201388888888,0.7125,4.0794769918254656e-22,0.07703993055555555,0.9229600694444444,0.04925176485603668
bits_fall_vs_nonfall,gx_std,48,480,2.004616916179657,0.14132045954465866,1.6120235919952393,0.7989489156752825,2.3164782383423943,0.8379340277777778,0.7125,9.922726386193346e-22,0.9189670138888888,0.9189670138888888,0.5476869669491781
bits_fall_vs_nonfall,post_gyro_mag_std,48,480,1.4526857137680054,0.044241487979888916,1.0554464757442474,0.36343865178059787,2.360618594545507,0.8365451388888889,0.7375,1.128444963719354e-21,0.9182725694444445,0.9182725694444445,0.5721067392213619
bits_fall_vs_nonfall,gyro_mag_std,48,480,1.7483208179473877,0.12703022360801697,1.2637959718704224,0.5746799455955625,2.2941631301244807,0.8347222222222223,0.7583333333333333,1.4147579087838321e-21,0.9173611111111111,0.9173611111111111,0.564485254118761
bits_fall_vs_nonfall,pitch_std,48,480,0.428140789270401,0.02563679777085781,0.24758540093898773,0.08914341405034065,1.896705182847847,0.8216145833333334,0.8270833333333333,5.934322153115688e-21,0.9108072916666666,0.9108072916666666,0.3629205669913559
