run_id,experiment_id,train_protocol,model_name,seed,learning_rate,best_epoch,best_val_macro_f1,best_val_loss,direction_macro_f1,direction_accuracy,forward_f1,backward_f1,lateral_f1,direction_n_supervised,A5_direction_macro_f1,D1_tiny_direction_macro_f1,D2_micro_tcn_direction_macro_f1,delta_vs_A5,delta_vs_D1,delta_vs_D2,params,estimated_fp32_kb,estimated_int8_kb,distill_temperature,distill_alpha,teacher_note,cm_00,cm_01,cm_02,cm_10,cm_11,cm_12,cm_20,cm_21,cm_22,macs_estimate,tflite_convert,int8_tflite_convert,edge_suitability,complexity_note
LDX2_D1_Wide_Attention_E5_WEDA_TO_BITS_seed44_lr0.001,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,LDX2_D1_Wide_Attention,44,0.001,4,0.8614718614718614,0.7807842493057251,0.6253968253968254,0.6944444444444444,0.8095238095238095,0.8,0.26666666666666666,36,0.6271469828241374,0.6770334928229665,0.6596491228070175,-0.0017501574273119935,-0.05163666742614115,-0.03425229741019209,5748,22.453125,5.61328125,,,,17,0,1,0,6,0,7,3,2,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX2_D1_Wide_Attention; PyTorch implementation; TensorFlow available=False
LDX2_D1_Wide_Attention_E1_BITS_TO_BITS_seed44_lr0.0005,E1_BITS_TO_BITS,E1_BITS_TO_BITS,LDX2_D1_Wide_Attention,44,0.0005,33,0.7983333333333333,0.4240749776363373,0.7151821862348178,0.75,0.85,0.7692307692307693,0.5263157894736842,36,0.8777348777348778,0.8322981366459627,0.8659932659932661,-0.16255269150006002,-0.11711595041114498,-0.15081107975844832,5748,22.453125,5.61328125,,,,17,0,1,0,5,1,5,2,5,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX2_D1_Wide_Attention; PyTorch implementation; TensorFlow available=False
LDX2_D1_Wide_Attention_E2_WEDA_TO_WEDA_seed44_lr0.0005,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,LDX2_D1_Wide_Attention,44,0.0005,6,0.8614718614718614,0.8512561917304993,0.6274322169059011,0.64,0.6,0.7368421052631579,0.5454545454545454,25,0.6071428571428571,0.8773809523809524,0.6004357298474946,0.020289359763044024,-0.24994873547505125,0.026996487058406515,5748,22.453125,5.61328125,,,,6,3,0,1,7,1,4,0,3,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX2_D1_Wide_Attention; PyTorch implementation; TensorFlow available=False
LDX2_D1_Wide_Attention_E3_BITS_WEDA_MIXED_seed44_lr0.0005,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,LDX2_D1_Wide_Attention,44,0.0005,14,0.7504713423831072,0.8216670155525208,0.7733417895460071,0.7868852459016393,0.8679245283018868,0.8235294117647058,0.6285714285714286,61,0.8966626725247414,0.8196649029982362,0.802435064935065,-0.12332088297873434,-0.04632311345222917,-0.029093275389057927,5748,22.453125,5.61328125,,,,23,0,4,0,14,1,3,5,11,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX2_D1_Wide_Attention; PyTorch implementation; TensorFlow available=False
LDX2_D1_Wide_Attention_E3_BITS_WEDA_MIXED_seed44_lr0.0005,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,LDX2_D1_Wide_Attention,44,0.0005,14,0.7504713423831072,0.8216670155525208,0.8063063063063064,0.8333333333333334,0.918918918918919,0.8,0.7,36,0.9350469350469351,0.7830568124685771,0.8320946364424625,-0.12874062874062875,0.02324949383772934,-0.025788330136156112,5748,22.453125,5.61328125,,,,17,0,1,0,6,0,2,3,7,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX2_D1_Wide_Attention; PyTorch implementation; TensorFlow available=False
LDX2_D1_Wide_Attention_E3_BITS_WEDA_MIXED_seed44_lr0.0005,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,LDX2_D1_Wide_Attention,44,0.0005,14,0.7504713423831072,0.8216670155525208,0.7084795321637426,0.72,0.75,0.8421052631578947,0.5333333333333333,25,0.8390350877192981,0.8846903583745688,0.7930283224400871,-0.13055555555555554,-0.17621082621082618,-0.08454879027634454,5748,22.453125,5.61328125,,,,6,0,3,0,8,1,1,2,4,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX2_D1_Wide_Attention; PyTorch implementation; TensorFlow available=False
LDX2_D1_Wide_Attention_E4_BITS_TO_WEDA_seed44_lr0.0005,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,LDX2_D1_Wide_Attention,44,0.0005,33,0.7983333333333333,0.4240749776363373,0.20105820105820105,0.24,0.38095238095238093,0.0,0.2222222222222222,25,0.3876262626262626,0.1777777777777777,0.3668261562998405,-0.18656806156806155,0.023280423280423346,-0.16576795524163945,5748,22.453125,5.61328125,,,,4,0,5,5,0,4,3,2,2,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX2_D1_Wide_Attention; PyTorch implementation; TensorFlow available=False
LDX2_D1_Wide_Attention_E5_WEDA_TO_BITS_seed44_lr0.0005,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,LDX2_D1_Wide_Attention,44,0.0005,6,0.8614718614718614,0.8512561917304993,0.5926620804669585,0.6666666666666666,0.8292682926829268,0.6153846153846154,0.3333333333333333,36,0.6271469828241374,0.6770334928229665,0.6596491228070175,-0.03448490235717894,-0.08437141235600809,-0.06698704234005903,5748,22.453125,5.61328125,,,,17,0,1,0,4,2,6,3,3,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX2_D1_Wide_Attention; PyTorch implementation; TensorFlow available=False
LDX3_A5_Direction_Small_075_E1_BITS_TO_BITS_seed42_lr0.001,E1_BITS_TO_BITS,E1_BITS_TO_BITS,LDX3_A5_Direction_Small_075,42,0.001,8,0.8857142857142857,0.3464620113372803,0.7063279857397505,0.7222222222222222,0.8235294117647058,0.75,0.5454545454545454,36,0.8777348777348778,0.8322981366459627,0.8659932659932661,-0.17140689199512726,-0.12597015090621222,-0.15966528025351556,19648,76.75,19.1875,,,,14,0,4,0,6,0,2,4,6,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,medium-high,LDX3_A5_Direction_Small_075; PyTorch implementation; TensorFlow available=False
LDX3_A5_Direction_Small_075_E2_WEDA_TO_WEDA_seed42_lr0.001,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,LDX3_A5_Direction_Small_075,42,0.001,4,0.6825396825396824,0.9002885818481445,0.4325396825396825,0.48,0.47619047619047616,0.5714285714285714,0.25,25,0.6071428571428571,0.8773809523809524,0.6004357298474946,-0.1746031746031746,-0.44484126984126987,-0.1678960473078121,19648,76.75,19.1875,,,,5,4,0,3,6,0,4,2,1,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,medium-high,LDX3_A5_Direction_Small_075; PyTorch implementation; TensorFlow available=False
LDX3_A5_Direction_Small_075_E3_BITS_WEDA_MIXED_seed42_lr0.001,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,LDX3_A5_Direction_Small_075,42,0.001,35,0.8535413396546753,1.0219156742095947,0.7361894810170672,0.7540983606557377,0.8,0.7878787878787878,0.6206896551724138,61,0.8966626725247414,0.8196649029982362,0.802435064935065,-0.16047319150767425,-0.08347542198116908,-0.06624558391799784,19648,76.75,19.1875,,,,24,2,1,2,13,0,7,3,9,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,medium-high,LDX3_A5_Direction_Small_075; PyTorch implementation; TensorFlow available=False
LDX3_A5_Direction_Small_075_E3_BITS_WEDA_MIXED_seed42_lr0.001,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,LDX3_A5_Direction_Small_075,42,0.001,35,0.8535413396546753,1.0219156742095947,0.78683889210205,0.8055555555555556,0.8717948717948718,0.8571428571428571,0.631578947368421,36,0.9350469350469351,0.7830568124685771,0.8320946364424625,-0.1482080429448851,0.00378207963347299,-0.04525574434041246,19648,76.75,19.1875,,,,17,0,1,0,6,0,4,2,6,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,medium-high,LDX3_A5_Direction_Small_075; PyTorch implementation; TensorFlow available=False
LDX3_A5_Direction_Small_075_E3_BITS_WEDA_MIXED_seed42_lr0.001,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,LDX3_A5_Direction_Small_075,42,0.001,35,0.8535413396546753,1.0219156742095947,0.6678362573099416,0.68,0.6666666666666666,0.7368421052631579,0.6,25,0.8390350877192981,0.8846903583745688,0.7930283224400871,-0.17119883040935657,-0.2168541010646272,-0.12519206513014558,19648,76.75,19.1875,,,,7,2,0,2,7,0,3,1,3,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,medium-high,LDX3_A5_Direction_Small_075; PyTorch implementation; TensorFlow available=False
LDX3_A5_Direction_Small_075_E4_BITS_TO_WEDA_seed42_lr0.001,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,LDX3_A5_Direction_Small_075,42,0.001,8,0.8857142857142857,0.3464620113372803,0.2843137254901961,0.36,0.5,0.0,0.35294117647058826,25,0.3876262626262626,0.1777777777777777,0.3668261562998405,-0.10331253713606647,0.10653594771241842,-0.08251243080964438,19648,76.75,19.1875,,,,6,0,3,5,0,4,4,0,3,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,medium-high,LDX3_A5_Direction_Small_075; PyTorch implementation; TensorFlow available=False
LDX3_A5_Direction_Small_075_E5_WEDA_TO_BITS_seed42_lr0.001,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,LDX3_A5_Direction_Small_075,42,0.001,4,0.6825396825396824,0.9002885818481445,0.5600500654264094,0.5555555555555556,0.5925925925925926,0.5714285714285714,0.5161290322580645,36,0.6271469828241374,0.6770334928229665,0.6596491228070175,-0.06709691739772794,-0.1169834273965571,-0.09959905738060804,19648,76.75,19.1875,,,,8,0,10,1,4,1,0,4,8,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,medium-high,LDX3_A5_Direction_Small_075; PyTorch implementation; TensorFlow available=False
LDX3_A5_Direction_Small_075_E1_BITS_TO_BITS_seed42_lr0.0005,E1_BITS_TO_BITS,E1_BITS_TO_BITS,LDX3_A5_Direction_Small_075,42,0.0005,13,0.8280701754385965,0.4970379173755646,0.7137268847795163,0.75,0.8648648648648649,0.75,0.5263157894736842,36,0.8777348777348778,0.8322981366459627,0.8659932659932661,-0.1640079929553615,-0.11857125186644646,-0.1522663812137498,19648,76.75,19.1875,,,,16,0,2,0,6,0,3,4,5,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,medium-high,LDX3_A5_Direction_Small_075; PyTorch implementation; TensorFlow available=False
LDX3_A5_Direction_Small_075_E2_WEDA_TO_WEDA_seed42_lr0.0005,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,LDX3_A5_Direction_Small_075,42,0.0005,8,0.8374727668845315,0.6141571402549744,0.6862838915470494,0.68,0.631578947368421,0.7,0.7272727272727273,25,0.6071428571428571,0.8773809523809524,0.6004357298474946,0.07914103440419229,-0.191097060833903,0.08584816169955478,19648,76.75,19.1875,,,,6,3,0,2,7,0,2,1,4,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,medium-high,LDX3_A5_Direction_Small_075; PyTorch implementation; TensorFlow available=False
LDX3_A5_Direction_Small_075_E3_BITS_WEDA_MIXED_seed42_lr0.0005,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,LDX3_A5_Direction_Small_075,42,0.0005,12,0.9164341831008498,0.42599132657051086,0.6981014628073451,0.7049180327868853,0.7450980392156863,0.7777777777777778,0.5714285714285714,61,0.8966626725247414,0.8196649029982362,0.802435064935065,-0.19856120971739633,-0.12156344019089116,-0.10433360212771992,19648,76.75,19.1875,,,,19,3,5,0,14,1,5,4,10,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,medium-high,LDX3_A5_Direction_Small_075; PyTorch implementation; TensorFlow available=False
LDX3_A5_Direction_Small_075_E3_BITS_WEDA_MIXED_seed42_lr0.0005,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,LDX3_A5_Direction_Small_075,42,0.0005,12,0.9164341831008498,0.42599132657051086,0.7241647241647242,0.7222222222222222,0.7878787878787878,0.7692307692307693,0.6153846153846154,36,0.9350469350469351,0.7830568124685771,0.8320946364424625,-0.21088221088221093,-0.05889208830385284,-0.1079299122777383,19648,76.75,19.1875,,,,13,0,5,0,5,1,2,2,8,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,medium-high,LDX3_A5_Direction_Small_075; PyTorch implementation; TensorFlow available=False
LDX3_A5_Direction_Small_075_E3_BITS_WEDA_MIXED_seed42_lr0.0005,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,LDX3_A5_Direction_Small_075,42,0.0005,12,0.9164341831008498,0.42599132657051086,0.6312399355877617,0.68,0.6666666666666666,0.782608695652174,0.4444444444444444,25,0.8390350877192981,0.8846903583745688,0.7930283224400871,-0.20779515213153643,-0.2534504227868071,-0.16178838685232544,19648,76.75,19.1875,,,,6,3,0,0,9,0,3,2,2,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,medium-high,LDX3_A5_Direction_Small_075; PyTorch implementation; TensorFlow available=False
LDX3_A5_Direction_Small_075_E4_BITS_TO_WEDA_seed42_lr0.0005,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,LDX3_A5_Direction_Small_075,42,0.0005,13,0.8280701754385965,0.4970379173755646,0.3872122762148338,0.44,0.6086956521739131,0.2,0.35294117647058826,25,0.3876262626262626,0.1777777777777777,0.3668261562998405,-0.00041398641142881276,0.20943449843705608,0.020386119914993284,19648,76.75,19.1875,,,,7,0,2,3,1,5,4,0,3,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,medium-high,LDX3_A5_Direction_Small_075; PyTorch implementation; TensorFlow available=False
LDX3_A5_Direction_Small_075_E5_WEDA_TO_BITS_seed42_lr0.0005,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,LDX3_A5_Direction_Small_075,42,0.0005,8,0.8374727668845315,0.6141571402549744,0.5737556561085974,0.5833333333333334,0.7058823529411765,0.6153846153846154,0.4,36,0.6271469828241374,0.6770334928229665,0.6596491228070175,-0.05339132671554003,-0.10327783671436919,-0.08589346669842013,19648,76.75,19.1875,,,,12,0,6,0,4,2,4,3,5,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,medium-high,LDX3_A5_Direction_Small_075; PyTorch implementation; TensorFlow available=False
LDX3_A5_Direction_Small_075_E1_BITS_TO_BITS_seed43_lr0.001,E1_BITS_TO_BITS,E1_BITS_TO_BITS,LDX3_A5_Direction_Small_075,43,0.001,12,0.8364527629233511,0.3755158483982086,0.853306342780027,0.8611111111111112,0.9,0.9230769230769231,0.7368421052631579,36,0.8777348777348778,0.8322981366459627,0.8659932659932661,-0.024428534954850756,0.02100820613406429,-0.012686923213239054,19648,76.75,19.1875,,,,18,0,0,0,6,0,4,1,7,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,medium-high,LDX3_A5_Direction_Small_075; PyTorch implementation; TensorFlow available=False
LDX3_A5_Direction_Small_075_E2_WEDA_TO_WEDA_seed43_lr0.001,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,LDX3_A5_Direction_Small_075,43,0.001,16,0.6352941176470588,1.821136236190796,0.49309462915601027,0.52,0.6086956521739131,0.47058823529411764,0.4,25,0.6071428571428571,0.8773809523809524,0.6004357298474946,-0.11404822798684683,-0.3842863232249421,-0.10734110069148434,19648,76.75,19.1875,,,,7,2,0,4,4,1,3,2,2,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,medium-high,LDX3_A5_Direction_Small_075; PyTorch implementation; TensorFlow available=False
LDX3_A5_Direction_Small_075_E3_BITS_WEDA_MIXED_seed43_lr0.001,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,LDX3_A5_Direction_Small_075,43,0.001,8,0.8295522860306913,0.4388616681098938,0.7146637149483449,0.7213114754098361,0.7843137254901961,0.7096774193548387,0.65,61,0.8966626725247414,0.8196649029982362,0.802435064935065,-0.1819989575763965,-0.10500118804989134,-0.08777134998672009,19648,76.75,19.1875,,,,20,1,6,2,11,2,2,4,13,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,medium-high,LDX3_A5_Direction_Small_075; PyTorch implementation; TensorFlow available=False
LDX3_A5_Direction_Small_075_E3_BITS_WEDA_MIXED_seed43_lr0.001,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,LDX3_A5_Direction_Small_075,43,0.001,8,0.8295522860306913,0.4388616681098938,0.7926683716965046,0.8055555555555556,0.8823529411764706,0.8,0.6956521739130435,36,0.9350469350469351,0.7830568124685771,0.8320946364424625,-0.14237856335043053,0.009611559227927557,-0.039426264745957895,19648,76.75,19.1875,,,,15,0,3,0,6,0,1,3,8,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,medium-high,LDX3_A5_Direction_Small_075; PyTorch implementation; TensorFlow available=False
LDX3_A5_Direction_Small_075_E3_BITS_WEDA_MIXED_seed43_lr0.001,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,LDX3_A5_Direction_Small_075,43,0.001,8,0.8295522860306913,0.4388616681098938,0.6004901960784315,0.6,0.5882352941176471,0.625,0.5882352941176471,25,0.8390350877192981,0.8846903583745688,0.7930283224400871,-0.23854489164086667,-0.2842001622961373,-0.19253812636165568,19648,76.75,19.1875,,,,5,1,3,2,5,2,1,1,5,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,medium-high,LDX3_A5_Direction_Small_075; PyTorch implementation; TensorFlow available=False
LDX3_A5_Direction_Small_075_E4_BITS_TO_WEDA_seed43_lr0.001,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,LDX3_A5_Direction_Small_075,43,0.001,12,0.8364527629233511,0.3755158483982086,0.317016317016317,0.36,0.3076923076923077,0.18181818181818182,0.46153846153846156,25,0.3876262626262626,0.1777777777777777,0.3668261562998405,-0.0706099456099456,0.1392385392385393,-0.049809839283523505,19648,76.75,19.1875,,,,2,0,7,2,1,6,0,1,6,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,medium-high,LDX3_A5_Direction_Small_075; PyTorch implementation; TensorFlow available=False
LDX3_A5_Direction_Small_075_E5_WEDA_TO_BITS_seed43_lr0.001,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,LDX3_A5_Direction_Small_075,43,0.001,16,0.6352941176470588,1.821136236190796,0.49947089947089945,0.6111111111111112,0.8,0.5555555555555556,0.14285714285714285,36,0.6271469828241374,0.6770334928229665,0.6596491228070175,-0.12767608335323793,-0.1775625933520671,-0.16017822333611803,19648,76.75,19.1875,,,,16,2,0,0,5,1,6,5,1,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,medium-high,LDX3_A5_Direction_Small_075; PyTorch implementation; TensorFlow available=False
LDX3_A5_Direction_Small_075_E1_BITS_TO_BITS_seed43_lr0.0005,E1_BITS_TO_BITS,E1_BITS_TO_BITS,LDX3_A5_Direction_Small_075,43,0.0005,19,0.8993788819875776,0.3085508346557617,0.8611111111111112,0.8333333333333334,0.8333333333333334,1.0,0.75,36,0.8777348777348778,0.8322981366459627,0.8659932659932661,-0.016623766623766634,0.02881297446514841,-0.004882154882154932,19648,76.75,19.1875,,,,15,0,3,0,6,0,3,0,9,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,medium-high,LDX3_A5_Direction_Small_075; PyTorch implementation; TensorFlow available=False
LDX3_A5_Direction_Small_075_E2_WEDA_TO_WEDA_seed43_lr0.0005,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,LDX3_A5_Direction_Small_075,43,0.0005,19,0.7129713423831071,1.1558691263198853,0.5666666666666667,0.6,0.7,0.6666666666666666,0.3333333333333333,25,0.6071428571428571,0.8773809523809524,0.6004357298474946,-0.04047619047619044,-0.3107142857142857,-0.03376906318082795,19648,76.75,19.1875,,,,7,1,1,1,6,2,3,2,2,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,medium-high,LDX3_A5_Direction_Small_075; PyTorch implementation; TensorFlow available=False
LDX3_A5_Direction_Small_075_E3_BITS_WEDA_MIXED_seed43_lr0.0005,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,LDX3_A5_Direction_Small_075,43,0.0005,18,0.8025086025086026,0.9063687324523926,0.7829131652661064,0.8032786885245902,0.8928571428571429,0.75,0.7058823529411765,61,0.8966626725247414,0.8196649029982362,0.802435064935065,-0.11374950725863497,-0.03675173773212981,-0.019521899668958564,19648,76.75,19.1875,,,,25,1,1,1,12,2,3,4,12,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,medium-high,LDX3_A5_Direction_Small_075; PyTorch implementation; TensorFlow available=False
LDX3_A5_Direction_Small_075_E3_BITS_WEDA_MIXED_seed43_lr0.0005,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,LDX3_A5_Direction_Small_075,43,0.0005,18,0.8025086025086026,0.9063687324523926,0.8063063063063064,0.8333333333333334,0.918918918918919,0.8,0.7,36,0.9350469350469351,0.7830568124685771,0.8320946364424625,-0.12874062874062875,0.02324949383772934,-0.025788330136156112,19648,76.75,19.1875,,,,17,0,1,0,6,0,2,3,7,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,medium-high,LDX3_A5_Direction_Small_075; PyTorch implementation; TensorFlow available=False
LDX3_A5_Direction_Small_075_E3_BITS_WEDA_MIXED_seed43_lr0.0005,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,LDX3_A5_Direction_Small_075,43,0.0005,18,0.8025086025086026,0.9063687324523926,0.7540911101282619,0.76,0.8421052631578947,0.7058823529411765,0.7142857142857143,25,0.8390350877192981,0.8846903583745688,0.7930283224400871,-0.08494397759103622,-0.13059924824630686,-0.03893721231182523,19648,76.75,19.1875,,,,8,1,0,1,6,2,1,1,5,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,medium-high,LDX3_A5_Direction_Small_075; PyTorch implementation; TensorFlow available=False
LDX3_A5_Direction_Small_075_E4_BITS_TO_WEDA_seed43_lr0.0005,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,LDX3_A5_Direction_Small_075,43,0.0005,19,0.8993788819875776,0.3085508346557617,0.26495726495726496,0.28,0.15384615384615385,0.3076923076923077,0.3333333333333333,25,0.3876262626262626,0.1777777777777777,0.3668261562998405,-0.12266899766899764,0.08717948717948726,-0.10186889134257554,19648,76.75,19.1875,,,,1,0,8,2,2,5,1,2,4,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,medium-high,LDX3_A5_Direction_Small_075; PyTorch implementation; TensorFlow available=False
LDX3_A5_Direction_Small_075_E5_WEDA_TO_BITS_seed43_lr0.0005,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,LDX3_A5_Direction_Small_075,43,0.0005,19,0.7129713423831071,1.1558691263198853,0.45829959514170043,0.5833333333333334,0.8,0.42105263157894735,0.15384615384615385,36,0.6271469828241374,0.6770334928229665,0.6596491228070175,-0.16884738768243696,-0.2187338976812661,-0.20134952766531705,19648,76.75,19.1875,,,,16,2,0,2,4,0,4,7,1,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,medium-high,LDX3_A5_Direction_Small_075; PyTorch implementation; TensorFlow available=False
LDX3_A5_Direction_Small_075_E1_BITS_TO_BITS_seed44_lr0.001,E1_BITS_TO_BITS,E1_BITS_TO_BITS,LDX3_A5_Direction_Small_075,44,0.001,14,0.8079365079365078,0.6775886416435242,0.8681704260651628,0.8888888888888888,0.9473684210526315,0.8571428571428571,0.8,36,0.8777348777348778,0.8322981366459627,0.8659932659932661,-0.00956445166971498,0.035872289419200065,0.002177160071896722,19648,76.75,19.1875,,,,18,0,0,0,6,0,2,2,8,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,medium-high,LDX3_A5_Direction_Small_075; PyTorch implementation; TensorFlow available=False
LDX3_A5_Direction_Small_075_E2_WEDA_TO_WEDA_seed44_lr0.001,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,LDX3_A5_Direction_Small_075,44,0.001,23,0.801470588235294,1.258705735206604,0.6321686569364587,0.64,0.7368421052631579,0.5882352941176471,0.5714285714285714,25,0.6071428571428571,0.8773809523809524,0.6004357298474946,0.025025799793601644,-0.24521229544449363,0.031732927088964136,19648,76.75,19.1875,,,,7,1,1,2,5,2,1,2,4,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,medium-high,LDX3_A5_Direction_Small_075; PyTorch implementation; TensorFlow available=False
LDX3_A5_Direction_Small_075_E3_BITS_WEDA_MIXED_seed44_lr0.001,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,LDX3_A5_Direction_Small_075,44,0.001,12,0.7958105889140371,0.8590304255485535,0.711441792336629,0.7377049180327869,0.8421052631578947,0.6451612903225806,0.6470588235294118,61,0.8966626725247414,0.8196649029982362,0.802435064935065,-0.18522088018811245,-0.10822311066160728,-0.09099327259843604,19648,76.75,19.1875,,,,24,1,2,3,10,2,3,5,11,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,medium-high,LDX3_A5_Direction_Small_075; PyTorch implementation; TensorFlow available=False
LDX3_A5_Direction_Small_075_E3_BITS_WEDA_MIXED_seed44_lr0.001,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,LDX3_A5_Direction_Small_075,44,0.001,12,0.7958105889140371,0.8590304255485535,0.8063063063063064,0.8333333333333334,0.918918918918919,0.8,0.7,36,0.9350469350469351,0.7830568124685771,0.8320946364424625,-0.12874062874062875,0.02324949383772934,-0.025788330136156112,19648,76.75,19.1875,,,,17,0,1,0,6,0,2,3,7,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,medium-high,LDX3_A5_Direction_Small_075; PyTorch implementation; TensorFlow available=False
LDX3_A5_Direction_Small_075_E3_BITS_WEDA_MIXED_seed44_lr0.001,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,LDX3_A5_Direction_Small_075,44,0.001,12,0.7958105889140371,0.8590304255485535,0.5904761904761905,0.6,0.7,0.5,0.5714285714285714,25,0.8390350877192981,0.8846903583745688,0.7930283224400871,-0.24855889724310765,-0.2942141678983783,-0.20255213196389665,19648,76.75,19.1875,,,,7,1,1,3,4,2,1,2,4,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,medium-high,LDX3_A5_Direction_Small_075; PyTorch implementation; TensorFlow available=False
LDX3_A5_Direction_Small_075_E4_BITS_TO_WEDA_seed44_lr0.001,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,LDX3_A5_Direction_Small_075,44,0.001,14,0.8079365079365078,0.6775886416435242,0.42735042735042733,0.52,0.6153846153846154,0.0,0.6666666666666666,25,0.3876262626262626,0.1777777777777777,0.3668261562998405,0.039724164724164734,0.24957264957264963,0.06052427105058683,19648,76.75,19.1875,,,,8,0,1,7,0,2,2,0,5,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,medium-high,LDX3_A5_Direction_Small_075; PyTorch implementation; TensorFlow available=False
