model_name,protocol_id,seed,learning_rate,params,best_val_macro_f1,teacher_note,estimated_fp32_kb,estimated_int8_kb,macs_estimate,tflite_convert,int8_tflite_convert,edge_suitability,complexity_note
LDX4_D1_Wide_Attention_Distill_T2_A050,E1_BITS_TO_BITS,43,0.001,5748,0.8138528138528139,hard_label_fallback_missing_teacher_rows:172,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T2_A050; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T2_A050,E2_WEDA_TO_WEDA,43,0.001,5748,0.681917211328976,hard_label_fallback_missing_teacher_rows:300,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T2_A050; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T2_A050,E3_BITS_WEDA_MIXED,43,0.001,5748,0.71005291005291,hard_label_fallback_missing_teacher_rows:472,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T2_A050; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T2_A050,E4_BITS_TO_WEDA,43,0.001,5748,0.8138528138528139,hard_label_fallback_missing_teacher_rows:172,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T2_A050; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T2_A050,E5_WEDA_TO_BITS,43,0.001,5748,0.681917211328976,hard_label_fallback_missing_teacher_rows:300,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T2_A050; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T2_A050,E1_BITS_TO_BITS,43,0.0005,5748,0.7549549549549549,hard_label_fallback_missing_teacher_rows:172,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T2_A050; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T2_A050,E2_WEDA_TO_WEDA,43,0.0005,5748,0.5888888888888889,hard_label_fallback_missing_teacher_rows:300,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T2_A050; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T2_A050,E3_BITS_WEDA_MIXED,43,0.0005,5748,0.6022048796140315,hard_label_fallback_missing_teacher_rows:472,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T2_A050; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T2_A050,E4_BITS_TO_WEDA,43,0.0005,5748,0.7549549549549549,hard_label_fallback_missing_teacher_rows:172,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T2_A050; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T2_A050,E5_WEDA_TO_BITS,43,0.0005,5748,0.5888888888888889,hard_label_fallback_missing_teacher_rows:300,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T2_A050; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T2_A050,E1_BITS_TO_BITS,44,0.001,5748,0.8138998682476943,hard_label_fallback_missing_teacher_rows:172,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T2_A050; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T2_A050,E2_WEDA_TO_WEDA,44,0.001,5748,0.7945906432748537,hard_label_fallback_missing_teacher_rows:300,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T2_A050; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T2_A050,E3_BITS_WEDA_MIXED,44,0.001,5748,0.7187605027895408,hard_label_fallback_missing_teacher_rows:472,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T2_A050; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T2_A050,E4_BITS_TO_WEDA,44,0.001,5748,0.8138998682476943,hard_label_fallback_missing_teacher_rows:172,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T2_A050; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T2_A050,E5_WEDA_TO_BITS,44,0.001,5748,0.7945906432748537,hard_label_fallback_missing_teacher_rows:300,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T2_A050; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T2_A050,E1_BITS_TO_BITS,44,0.0005,5748,0.7926683716965046,hard_label_fallback_missing_teacher_rows:172,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T2_A050; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T2_A050,E2_WEDA_TO_WEDA,44,0.0005,5748,0.7691197691197691,hard_label_fallback_missing_teacher_rows:300,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T2_A050; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T2_A050,E3_BITS_WEDA_MIXED,44,0.0005,5748,0.742523923444976,hard_label_fallback_missing_teacher_rows:472,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T2_A050; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T2_A050,E4_BITS_TO_WEDA,44,0.0005,5748,0.7926683716965046,hard_label_fallback_missing_teacher_rows:172,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T2_A050; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T2_A050,E5_WEDA_TO_BITS,44,0.0005,5748,0.7691197691197691,hard_label_fallback_missing_teacher_rows:300,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T2_A050; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T3_A050,E1_BITS_TO_BITS,42,0.001,5748,0.733430799220273,hard_label_fallback_missing_teacher_rows:172,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T3_A050; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T3_A050,E2_WEDA_TO_WEDA,42,0.001,5748,0.8337912087912088,hard_label_fallback_missing_teacher_rows:300,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T3_A050; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T3_A050,E3_BITS_WEDA_MIXED,42,0.001,5748,0.8078696984357362,hard_label_fallback_missing_teacher_rows:472,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T3_A050; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T3_A050,E4_BITS_TO_WEDA,42,0.001,5748,0.733430799220273,hard_label_fallback_missing_teacher_rows:172,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T3_A050; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T3_A050,E5_WEDA_TO_BITS,42,0.001,5748,0.8337912087912088,hard_label_fallback_missing_teacher_rows:300,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T3_A050; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T3_A050,E1_BITS_TO_BITS,42,0.0005,5748,0.6980056980056979,hard_label_fallback_missing_teacher_rows:172,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T3_A050; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T3_A050,E2_WEDA_TO_WEDA,42,0.0005,5748,0.7888888888888889,hard_label_fallback_missing_teacher_rows:300,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T3_A050; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T3_A050,E3_BITS_WEDA_MIXED,42,0.0005,5748,0.7944410575989522,hard_label_fallback_missing_teacher_rows:472,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T3_A050; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T3_A050,E4_BITS_TO_WEDA,42,0.0005,5748,0.6980056980056979,hard_label_fallback_missing_teacher_rows:172,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T3_A050; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T3_A050,E5_WEDA_TO_BITS,42,0.0005,5748,0.7888888888888889,hard_label_fallback_missing_teacher_rows:300,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T3_A050; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T3_A050,E1_BITS_TO_BITS,43,0.001,5748,0.8138528138528139,hard_label_fallback_missing_teacher_rows:172,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T3_A050; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T3_A050,E2_WEDA_TO_WEDA,43,0.001,5748,0.634920634920635,hard_label_fallback_missing_teacher_rows:300,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T3_A050; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T3_A050,E3_BITS_WEDA_MIXED,43,0.001,5748,0.7330061682087189,hard_label_fallback_missing_teacher_rows:472,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T3_A050; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T3_A050,E4_BITS_TO_WEDA,43,0.001,5748,0.8138528138528139,hard_label_fallback_missing_teacher_rows:172,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T3_A050; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T3_A050,E5_WEDA_TO_BITS,43,0.001,5748,0.634920634920635,hard_label_fallback_missing_teacher_rows:300,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T3_A050; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T3_A050,E1_BITS_TO_BITS,43,0.0005,5748,0.7549549549549549,hard_label_fallback_missing_teacher_rows:172,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T3_A050; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T3_A050,E2_WEDA_TO_WEDA,43,0.0005,5748,0.5888888888888889,hard_label_fallback_missing_teacher_rows:300,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T3_A050; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T3_A050,E3_BITS_WEDA_MIXED,43,0.0005,5748,0.6475184862281637,hard_label_fallback_missing_teacher_rows:472,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T3_A050; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T3_A050,E4_BITS_TO_WEDA,43,0.0005,5748,0.7549549549549549,hard_label_fallback_missing_teacher_rows:172,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T3_A050; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T3_A050,E5_WEDA_TO_BITS,43,0.0005,5748,0.5888888888888889,hard_label_fallback_missing_teacher_rows:300,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T3_A050; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T3_A050,E1_BITS_TO_BITS,44,0.001,5748,0.8138998682476943,hard_label_fallback_missing_teacher_rows:172,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T3_A050; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T3_A050,E2_WEDA_TO_WEDA,44,0.001,5748,0.8222222222222223,hard_label_fallback_missing_teacher_rows:300,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T3_A050; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T3_A050,E3_BITS_WEDA_MIXED,44,0.001,5748,0.7622655122655123,hard_label_fallback_missing_teacher_rows:472,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T3_A050; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T3_A050,E4_BITS_TO_WEDA,44,0.001,5748,0.8138998682476943,hard_label_fallback_missing_teacher_rows:172,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T3_A050; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T3_A050,E5_WEDA_TO_BITS,44,0.001,5748,0.8222222222222223,hard_label_fallback_missing_teacher_rows:300,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T3_A050; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T3_A050,E1_BITS_TO_BITS,44,0.0005,5748,0.7754385964912279,hard_label_fallback_missing_teacher_rows:172,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T3_A050; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T3_A050,E2_WEDA_TO_WEDA,44,0.0005,5748,0.7090909090909091,hard_label_fallback_missing_teacher_rows:300,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T3_A050; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T3_A050,E3_BITS_WEDA_MIXED,44,0.0005,5748,0.7242158426368953,hard_label_fallback_missing_teacher_rows:472,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T3_A050; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T3_A050,E4_BITS_TO_WEDA,44,0.0005,5748,0.7754385964912279,hard_label_fallback_missing_teacher_rows:172,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T3_A050; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T3_A050,E5_WEDA_TO_BITS,44,0.0005,5748,0.7090909090909091,hard_label_fallback_missing_teacher_rows:300,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T3_A050; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T2_A070,E1_BITS_TO_BITS,42,0.001,5748,0.7668326220957798,hard_label_fallback_missing_teacher_rows:172,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T2_A070; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T2_A070,E2_WEDA_TO_WEDA,42,0.001,5748,0.8741228070175439,hard_label_fallback_missing_teacher_rows:300,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T2_A070; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T2_A070,E3_BITS_WEDA_MIXED,42,0.001,5748,0.8243589743589744,hard_label_fallback_missing_teacher_rows:472,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T2_A070; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T2_A070,E4_BITS_TO_WEDA,42,0.001,5748,0.7668326220957798,hard_label_fallback_missing_teacher_rows:172,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T2_A070; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T2_A070,E5_WEDA_TO_BITS,42,0.001,5748,0.8741228070175439,hard_label_fallback_missing_teacher_rows:300,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T2_A070; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T2_A070,E1_BITS_TO_BITS,42,0.0005,5748,0.7668326220957798,hard_label_fallback_missing_teacher_rows:172,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T2_A070; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T2_A070,E2_WEDA_TO_WEDA,42,0.0005,5748,0.8297619047619048,hard_label_fallback_missing_teacher_rows:300,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T2_A070; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T2_A070,E3_BITS_WEDA_MIXED,42,0.0005,5748,0.8146496249944525,hard_label_fallback_missing_teacher_rows:472,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T2_A070; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T2_A070,E4_BITS_TO_WEDA,42,0.0005,5748,0.7668326220957798,hard_label_fallback_missing_teacher_rows:172,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T2_A070; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T2_A070,E5_WEDA_TO_BITS,42,0.0005,5748,0.8297619047619048,hard_label_fallback_missing_teacher_rows:300,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T2_A070; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T2_A070,E1_BITS_TO_BITS,43,0.001,5748,0.8732563732563733,hard_label_fallback_missing_teacher_rows:172,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T2_A070; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T2_A070,E2_WEDA_TO_WEDA,43,0.001,5748,0.6410818713450293,hard_label_fallback_missing_teacher_rows:300,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T2_A070; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T2_A070,E3_BITS_WEDA_MIXED,43,0.001,5748,0.7331168831168832,hard_label_fallback_missing_teacher_rows:472,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T2_A070; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T2_A070,E4_BITS_TO_WEDA,43,0.001,5748,0.8732563732563733,hard_label_fallback_missing_teacher_rows:172,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T2_A070; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T2_A070,E5_WEDA_TO_BITS,43,0.001,5748,0.6410818713450293,hard_label_fallback_missing_teacher_rows:300,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T2_A070; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T2_A070,E1_BITS_TO_BITS,43,0.0005,5748,0.7568197568197568,hard_label_fallback_missing_teacher_rows:172,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T2_A070; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T2_A070,E2_WEDA_TO_WEDA,43,0.0005,5748,0.6228070175438596,hard_label_fallback_missing_teacher_rows:300,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T2_A070; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T2_A070,E3_BITS_WEDA_MIXED,43,0.0005,5748,0.6127450980392157,hard_label_fallback_missing_teacher_rows:472,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T2_A070; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T2_A070,E4_BITS_TO_WEDA,43,0.0005,5748,0.7568197568197568,hard_label_fallback_missing_teacher_rows:172,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T2_A070; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T2_A070,E5_WEDA_TO_BITS,43,0.0005,5748,0.6228070175438596,hard_label_fallback_missing_teacher_rows:300,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T2_A070; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T2_A070,E1_BITS_TO_BITS,44,0.001,5748,0.8441558441558442,hard_label_fallback_missing_teacher_rows:172,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T2_A070; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T2_A070,E2_WEDA_TO_WEDA,44,0.001,5748,0.8222222222222223,hard_label_fallback_missing_teacher_rows:300,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T2_A070; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T2_A070,E3_BITS_WEDA_MIXED,44,0.001,5748,0.7280503918352469,hard_label_fallback_missing_teacher_rows:472,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T2_A070; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T2_A070,E4_BITS_TO_WEDA,44,0.001,5748,0.8441558441558442,hard_label_fallback_missing_teacher_rows:172,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T2_A070; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T2_A070,E5_WEDA_TO_BITS,44,0.001,5748,0.8222222222222223,hard_label_fallback_missing_teacher_rows:300,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T2_A070; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T2_A070,E1_BITS_TO_BITS,44,0.0005,5748,0.7926683716965046,hard_label_fallback_missing_teacher_rows:172,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T2_A070; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T2_A070,E2_WEDA_TO_WEDA,44,0.0005,5748,0.7691197691197691,hard_label_fallback_missing_teacher_rows:300,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T2_A070; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T2_A070,E3_BITS_WEDA_MIXED,44,0.0005,5748,0.7125199362041467,hard_label_fallback_missing_teacher_rows:472,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T2_A070; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T2_A070,E4_BITS_TO_WEDA,44,0.0005,5748,0.7926683716965046,hard_label_fallback_missing_teacher_rows:172,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T2_A070; PyTorch implementation; TensorFlow available=False
LDX4_D1_Wide_Attention_Distill_T2_A070,E5_WEDA_TO_BITS,44,0.0005,5748,0.7691197691197691,hard_label_fallback_missing_teacher_rows:300,22.453125,5.61328125,,not_available_tensorflow_import_failed,not_available_tensorflow_import_failed,high,LDX4_D1_Wide_Attention_Distill_T2_A070; PyTorch implementation; TensorFlow available=False
