acc_mag_peak,gyro_mag_peak
15.716324,4.1409965
14.593762,3.4621544
15.580359,2.0701518
15.580359,6.074797
17.549883,6.074797
17.549883,4.3285527
15.8135395,3.8322732
9.816007,0.6261418
10.012959,0.47478023
12.832353,1.3931977
12.832353,1.3931977
10.396814,1.3668767
10.576838,2.784696
12.724018,2.8229976
15.196984,2.8229976
15.196984,2.4489715
14.90307,2.407394
9.871713,2.1896377
9.840429,0.10033822
9.991618,0.4759467
9.991618,0.73105437
9.981074,1.1019706
9.855674,0.5770506
9.932805,0.19339651
9.948503,0.19339651
9.948503,0.18457061
10.12767,1.0459133
13.907835,4.266196
19.759588,5.597116
20.077538,5.67539
20.077538,5.67539
22.917507,10.663166
10.014583,0.5816705
10.014583,0.035660304
10.0262375,0.035660304
10.0262375,0.025038011
10.006159,0.026003048
9.943876,0.58449984
9.938159,0.02968276
10.062014,0.08157136
10.342725,0.33249706
10.627272,1.1031569
9.960359,0.5819826
10.088128,0.1346899
12.050844,2.4538617
14.499558,2.984245
18.68513,4.8759294
9.888801,0.5906953
9.9164915,0.018340617
9.9164915,0.018340617
9.900199,0.60955733
10.357372,1.0907372
12.934832,4.120132
13.369732,4.120132
14.547604,2.2008023
14.547604,3.5840583
14.044084,3.5840583
28.456697,6.9394975
28.456697,6.4721284
29.416384,6.4721284
30.81427,6.325433
30.81427,6.110767
32.02346,5.2455363
32.02346,5.2455363
32.52735,4.3848357
35.34227,5.300865
35.34227,5.300865
18.392464,1.7182891
10.319802,1.2606962
10.592074,2.0403197
11.149315,2.0403197
11.149315,1.532709
10.184306,2.0789049
10.071354,2.0789049
15.79044,1.4097404
15.79044,1.0406318
11.156298,1.0406318
18.279276,3.3830638
19.467663,3.9747128
19.467663,3.9747128
16.911098,3.4646816
19.882698,3.6527617
18.462547,3.0723307
22.072273,3.0723307
22.072273,3.6470034
19.470577,3.6470034
19.470577,2.6580124
9.8581295,0.71075535
9.8581295,0.31528693
9.98563,0.12639946
9.98563,0.61468613
10.022751,1.2555377
10.098363,0.9755623
10.098363,1.114774
19.652943,2.2793248
19.71623,4.133521
19.71623,4.2197933
10.086362,0.6438511
9.790371,1.5221434
12.220248,2.9591653
17.68705,2.9591653
17.845398,8.569198
9.883628,0.5205036
9.853484,0.3436348
10.11468,1.2538984
10.151411,1.290093
10.25238,1.3733907
15.083106,2.7620387
18.771194,3.6105435
18.771194,3.9458623
20.511002,5.283432
20.511002,5.283432
9.964977,0.6680274
9.977424,0.034401644
9.977424,0.036906775
9.930588,0.036906775
10.185243,0.15087754
11.090512,1.1091765
11.278124,1.7355556
11.278124,2.0327868
11.008231,2.0490525
14.245788,2.339389
14.822678,1.9238237
17.487242,1.9384964
17.487242,2.058963
18.824253,2.058963
18.824253,2.1209843
10.085752,0.53530407
11.428663,0.4202157
11.52038,1.3771466
11.52038,1.3771466
12.455723,0.60898125
9.926578,0.5917183
10.584962,0.5070609
10.584962,0.5070609
10.179652,0.4797
10.179652,0.43817744
13.983202,2.9855206
13.983202,2.698063
14.034942,1.9870206
15.276418,2.2174838
15.276418,2.2174838
11.389232,1.7829001
10.364008,1.7338423
11.875018,1.0233334
11.875018,1.187328
11.877621,2.4406447
23.150045,4.512002
23.150045,4.512002
17.368639,2.776798
10.885159,1.8264037
10.201652,0.16671368
10.826907,1.9522668
12.056997,2.404316
12.92022,2.404316
12.92022,1.3035841
10.7399645,0.9365646
21.700583,2.5245998
22.328024,3.9661775
26.421246,3.9661775
26.421246,3.7387094
32.718555,4.218375
39.2293,3.409391
39.2293,3.409391
39.358963,2.4090776
40.28019,3.1450639
40.28019,3.1450639
9.825073,1.1476765
10.351616,1.3752177
10.743331,1.3752177
13.556779,3.9518926
13.556779,3.9518926
10.647992,4.6562276
10.647992,0.49626002
10.641758,0.32378227
10.641758,0.870449
10.468705,0.870449
10.114307,0.5817446
10.114307,0.13052498
10.103994,0.09079522
10.103994,0.04112352
10.118463,0.16111283
10.085262,0.5387586
10.0888195,0.21879075
10.0888195,0.1993069
10.178874,0.13195254
10.99008,0.81399184
16.045448,4.136427
23.646708,8.314285
23.646708,9.311474
40.389084,13.283984
40.389084,13.283984
11.150312,0.9047278
10.333233,0.43893632
9.958928,0.0670248
9.93782,0.0670248
9.928555,0.0587702
12.137113,1.9289471
12.065362,1.6737128
10.94409,0.9621703
10.642893,0.3167142
10.498497,0.42852968
10.557994,1.3112766
11.886923,1.2146662
11.886923,1.2745615
11.499133,1.2745615
10.243628,1.0256237
10.639818,1.0421109
10.635526,1.8093963
10.542771,1.8093963
10.542771,3.5528786
10.966925,3.5528786
12.075485,2.2028584
12.075485,2.7973807
13.182755,2.7973807
13.182755,2.2599394
12.451844,2.2599394
25.573812,3.7460055
25.573812,3.5764143
26.755772,2.6117668
26.755772,3.5048506
30.66187,3.5048506
36.883457,4.698409
43.910263,5.3540254
43.910263,5.3540254
46.667786,3.5101583
46.667786,4.739648
10.828109,0.7104429
10.848921,0.81010324
10.848921,0.91010267
10.40073,0.91010267
10.307468,0.6959897
10.142406,0.672879
10.091592,0.43350586
10.122948,0.69130415
13.101872,3.6482682
13.101872,3.6482682
14.384563,2.9291115
14.384563,3.8530538
15.1786175,3.8530538
15.1786175,2.7839398
13.021651,3.3879154
11.312992,1.3728849
19.383148,2.4443436
19.383148,2.4443436
13.033943,3.5714161
13.53017,3.5714161
10.260782,0.67085755
10.260782,0.29459038
10.145012,0.16286632
10.145012,0.360382
10.343953,0.84934336
11.993722,3.9714422
11.727859,2.5723612
11.727859,1.4893659
13.984053,1.1689286
14.164337,1.5630835
9.8507595,0.57515824
9.8507595,0.032361794
9.8305235,0.042836588
9.880234,0.14412403
9.9095545,1.6998245
12.637162,3.1606238
10.893668,1.9211752
10.492869,1.2368132
10.272103,1.1421118
10.272103,1.9191166
15.412531,4.4579344
21.856468,6.9172335
27.969463,9.888362
27.999647,9.992322
27.999647,9.992322
9.951536,5.625985
9.95656,0.019432817
9.95656,0.019432817
9.948171,0.018700067
9.948171,0.017704552
10.080822,0.58516973
10.198984,0.5388169
11.867796,1.4919393
12.366743,1.5355266
12.366743,1.5355266
13.306141,1.7933447
13.306141,1.7933447
11.662259,1.5056723
10.621915,0.7278589
10.621915,0.47007418
9.917838,0.5041988
9.917838,0.021927262
9.905437,0.021927262
9.914845,0.052534416
9.979085,0.11177331
13.762933,12.149836
16.595173,12.149836
16.595173,10.696209
14.943193,6.3678327
23.614386,15.07909
30.808847,4.4447637
30.808847,4.9825196
35.25381,5.953968
35.25381,5.953968
38.244144,5.7868047
19.657423,14.375388
23.689672,4.8575816
23.689672,1.9068407
24.804783,2.230231
26.588675,3.7462103
10.227412,0.5434007
10.589523,0.5671244
11.687461,1.3104715
12.348214,2.9341586
12.477828,2.9341586
10.260835,0.62225795
10.9244995,0.729603
10.9244995,0.8652889
10.577493,1.640291
10.555294,1.640291
10.73492,0.9192383
11.213632,1.0396941
13.611126,3.8376606
14.671064,4.2782583
15.03872,5.90623
9.907312,0.66422933
10.257961,1.1449453
10.257961,1.1449453
15.412162,4.219706
15.412162,4.219706
9.827469,0.5915643
9.846905,0.056364026
9.869527,0.04284775
9.869527,0.04284775
9.828067,0.116817094
13.49968,2.4360297
12.273085,2.3536742
14.220625,2.130381
14.220625,2.363906
13.008196,2.3907566
11.836734,1.7846576
10.192975,0.8581359
10.509611,1.3984466
10.509611,1.3984466
10.000407,3.1672091
13.588713,3.5921483
13.588713,6.2022448
12.507965,6.2022448
11.28262,4.824023
11.213329,1.9283649
10.886227,1.7503535
10.535601,1.1895632
11.884321,1.3441728
13.033529,2.9633894
13.033529,2.9633894
10.13443,0.62611264
10.056229,0.06899132
10.34195,0.275354
10.34195,0.275354
10.0599165,0.08105885
9.932459,0.59370273
9.932459,0.038050592
9.976712,0.06392816
9.976712,0.06392816
9.932242,0.056769855
9.950132,0.69581276
9.907108,0.027407093
9.907108,0.024285108
9.908119,0.029826233
9.934819,0.04190374
10.210123,0.5958674
10.223774,0.11648237
10.24735,0.09101688
10.24735,0.12918611
10.333278,0.12918611
19.857397,5.896922
19.857397,5.260085
18.434309,5.011797
16.8242,4.2321234
16.8242,4.2321234
43.51469,8.710314
43.51469,8.710314
46.217155,8.441612
46.217155,8.441612
39.24433,8.206755
42.270996,3.0119553
48.24992,6.837983
48.24992,6.837983
41.882984,4.183175
40.81473,2.6400485
15.888137,3.2179353
16.424128,4.4145117
18.007765,5.4793215
18.007765,5.4793215
10.886757,1.121234
10.743839,1.3872527
10.743839,1.3662153
10.68243,3.4190834
10.68243,3.4190834
10.032401,1.2376902
13.756897,2.4893882
15.004367,3.231584
15.623887,3.3123794
15.623887,3.3123794
14.081407,2.5254571
14.605829,4.1408315
15.011723,2.8184144
15.011723,3.8311882
15.677772,3.8311882
16.859213,5.2398677
10.105858,1.2063956
10.176883,0.6584878
10.27679,0.72730094
10.840918,1.2121807
10.840918,1.220578
10.4093485,1.656727
11.114409,1.5389395
11.114409,1.5573366
10.634375,1.5573366
11.262147,1.8569032
9.849786,0.5767169
9.847853,0.07167717
9.875089,0.09979796
10.084613,1.2503198
10.084613,1.3277384
9.840625,0.5757377
9.840625,0.084118955
9.848702,0.035535343
9.857142,0.17511365
9.924031,0.7447755
21.780405,5.819744
21.780405,5.819744
22.999964,6.676328
25.153683,6.9679117
25.153683,6.9679117
9.92168,0.99096954
9.90798,0.037292197
9.9413805,0.031159637
9.953073,0.031159637
9.953073,0.03095587
9.938218,0.58632326
9.955783,0.040446475
9.955783,0.040446475
9.919168,0.04184386
10.480224,0.3875852
9.921494,0.58683544
9.925335,0.016113896
9.932767,0.021988431
9.932767,0.021988431
9.929572,0.02494843
9.97884,0.5921842
9.97884,0.031172091
9.939611,0.023373082
9.971727,0.041262686
9.973665,0.041262686
12.917128,1.288394
13.214765,2.6155891
14.411649,2.6813314
14.411649,4.190739
12.850165,4.190739
22.466612,3.938573
44.610565,7.2190843
45.417294,8.281682
48.349735,8.281682
48.349735,8.08289
45.706577,8.87851
45.706577,6.61072
37.353107,3.0444384
41.411354,2.7168694
41.411354,3.284187
13.367861,3.9519496
11.200798,1.125676
10.959709,1.100848
11.430307,1.1590956
11.430307,1.1590956
10.284126,1.8398545
10.128926,0.49889526
11.179006,0.63546413
11.179006,0.67380846
10.339788,0.67380846
13.566318,1.9816542
13.566318,3.077963
14.7172165,3.077963
14.7172165,2.761485
14.13133,2.7009106
17.716879,6.0629315
13.341521,2.0147896
14.161912,1.9682628
14.686436,2.50453
17.284801,2.50453
9.856084,0.5504692
9.856084,0.17105536
9.869162,0.08982835
9.876893,0.049138464
9.876893,0.2017035
13.503458,0.91865927
13.503458,0.91865927
10.326917,0.9080787
12.575676,1.3960141
12.575676,1.3960141
10.077466,0.59911335
10.077466,0.05411535
10.047459,0.05411535
10.094591,0.035176497
10.094591,0.035176497
10.091743,0.6672931
10.115136,0.05167501
10.115136,0.05167501
10.056561,0.044286683
10.056561,0.044286683
10.045614,0.5811216
10.735087,1.1203868
13.636963,2.5304532
16.611944,5.3132544
16.611944,5.3132544
9.874362,0.52819544
9.874362,0.009849903
9.859051,0.013421265
9.900341,0.013421265
9.900341,0.0101572815
9.886045,0.61251724
9.873635,0.013910561
9.873635,0.013910561
9.87127,0.0125237815
9.888641,0.012519021
9.883465,0.5880402
9.891342,0.03860127
9.891342,0.03860127
9.87616,0.019471174
9.863262,0.019471174
9.9755335,0.59160924
9.9755335,0.12360677
9.951645,0.05871887
9.948082,0.034890193
10.043373,0.11231365
13.206057,1.5994066
15.240191,1.8718557
15.240191,1.8718557
14.51488,1.8662076
16.513277,2.3281336
20.973644,3.505729
28.761364,3.6603074
30.470926,3.9109015
30.470926,5.7215304
34.80152,5.7215304
26.228453,2.6780686
39.63592,4.962432
39.63592,4.962432
39.122036,5.799845
42.279858,5.799845
10.855222,0.83499897
10.855222,0.79597944
10.395455,0.6323196
13.462156,0.91621035
13.462156,1.0684099
11.503892,1.6800765
31.25204,4.294304
31.25204,4.294304
14.270633,2.6943493
12.67761,2.6903398
26.565502,4.7004423
26.565502,4.7004423
26.805851,5.28043
26.805851,5.28043
25.797668,4.336132
17.4741,2.5468905
24.619417,4.9119263
24.619417,5.137648
24.227484,5.768188
24.227484,5.8979063
10.130759,1.8017745
10.130759,0.058962904
10.082125,0.07468721
10.107579,0.08361173
10.107579,0.08361173
10.726674,0.8937364
11.418617,0.8937364
12.004457,2.3639627
14.852247,2.3639627
14.852247,2.2418172
9.90676,0.580508
9.913412,0.04954203
9.913412,0.9896301
9.854121,1.1651118
27.983185,3.0541975
10.329619,1.936138
15.939159,4.6141963
15.939159,4.6141963
14.757256,4.538445
11.630462,1.0031979
11.126073,2.0750556
16.025572,3.374748
16.798267,3.7668638
24.324305,6.0521035
24.324305,6.0521035
9.970458,0.5956512
9.95326,0.021286191
9.95326,0.026840284
9.931401,0.026840284
10.0844965,0.038750254
9.960377,0.5843971
9.937672,0.019925816
10.012849,0.12023121
10.345578,0.3665693
11.773423,1.4924757
9.919947,0.5924281
10.01705,0.1879225
11.103916,1.4245944
13.252666,1.4914458
13.252666,1.4914458
9.854411,0.5499862
10.799911,0.7012069
10.799911,0.7012069
10.627635,1.5606842
10.627635,2.937577
10.504582,1.1739769
11.750361,2.615559
14.348773,2.615559
14.348773,2.5040336
17.069614,4.478836
27.115395,4.2544875
34.09869,4.637459
36.83699,4.6961217
36.83699,5.2627153
36.892635,5.2627153
32.548138,2.929026
34.264297,2.929026
39.939568,2.5651274
39.939568,3.0270438
33.77528,3.0270438
9.887964,0.5032238
10.366359,0.57639533
10.689665,0.8024896
12.345564,0.8024896
12.345564,1.222377
9.85227,0.6032217
9.99366,0.7931252
9.99366,1.0576955
9.883942,1.0576955
12.646701,1.1050389
13.190574,1.9998772
13.190574,1.9050356
13.577789,3.8637178
16.965214,3.8637178
16.965214,3.4631665
9.955517,1.9064705
10.667905,0.9815634
10.667905,1.8601913
17.925392,2.6021545
17.925392,3.3572798
9.901146,0.96703726
10.324526,1.2704082
10.989721,1.6218656
11.681209,2.5906024
11.681209,2.5906024
12.887126,3.2791488
12.887126,3.2791488
12.592482,4.923577
12.592482,4.923577
13.523241,4.8826127
14.109271,1.8192124
23.31227,2.6743102
23.31227,2.6743102
12.363538,1.7794973
14.550338,4.1341896
9.886013,0.60771155
9.886013,0.12888533
10.02688,0.6938347
10.281197,1.5564947
10.281197,1.5564947
10.497588,1.1221255
10.497588,1.1221255
10.05818,0.81124926
10.037655,0.36429086
11.048195,1.3279881
9.929522,0.5857084
9.929522,0.024738144
9.906932,0.026293037
9.906932,0.026293037
9.920936,0.023721727
9.885798,0.6569344
9.930678,0.022058913
9.968285,0.1957432
10.035837,0.19672894
10.067499,0.19672894
9.906762,0.5463256
9.892671,0.0294323
10.023838,0.14900106
13.350664,2.8382256
13.350664,2.8382256
10.014093,0.69449556
10.051698,0.07058601
10.051698,0.25903672
10.689683,0.528456
10.689683,0.6514154
9.956173,0.61130285
9.872086,0.13474528
11.006266,0.6021956
12.776526,1.3462298
12.925469,3.7940924
9.972334,0.6792536
11.249248,2.0084944
20.166954,3.4952102
31.965462,5.656503
52.60355,5.8312635
15.366178,6.6095037
15.366178,6.6095037
31.542233,4.111414
41.168213,3.3783338
41.168213,3.3783338
10.126139,1.3327343
10.126139,0.49773937
10.014281,0.49773937
10.365412,0.29476887
10.365412,0.33765623
10.128823,0.8103105
11.426536,0.86704123
13.761202,1.2217047
13.761202,1.2217047
10.128207,0.83911544
12.121519,2.5735247
12.121519,2.5735247
10.676786,2.4247243
10.676786,0.26746133
13.566431,0.8807114
9.946715,0.5086588
9.881978,0.1337167
9.833942,0.66865534
10.486105,1.1323886
15.821151,2.154849
9.8364525,1.5403488
9.883005,0.0840046
9.959909,0.30124977
9.993175,0.62565684
9.993175,0.6487691
10.709886,1.5033686
11.984771,1.7061518
11.984771,1.7401776
11.158966,1.7401776
10.855706,1.8561695
9.849424,0.59400195
9.823722,0.06997562
9.84983,0.11500501
9.948855,1.1153911
10.284905,1.5962434
10.159952,1.1871971
10.159952,0.9084943
9.872175,0.5514256
9.942344,1.0440714
10.779432,1.4362354
9.884953,0.55013293
9.920789,0.62629503
10.887998,2.1863575
10.887998,2.1863575
12.696053,4.2280607
9.884594,0.5376193
9.884594,0.03620117
9.880907,0.037715673
9.880907,0.037715673
9.850036,0.031005008
9.900687,0.58571476
9.917599,0.08947007
9.917599,0.03195239
9.980555,0.104727596
10.007275,0.14968307
9.892021,0.5929524
9.855723,0.031788483
9.855723,0.031788483
9.849612,0.027853306
9.883996,0.1033269
9.877127,0.5284736
9.877127,0.024556465
9.898174,0.01753514
9.898174,0.01753514
9.900322,0.019737672
9.929505,0.5269137
9.929505,0.29168418
9.916567,0.29168418
9.883623,0.2842854
10.016213,0.66377306
17.990593,6.206892
16.862165,3.743879
20.625353,4.925399
20.625353,5.7298894
45.155193,7.0062327
10.224849,1.4931656
9.998262,0.92430115
9.998262,0.5071116
9.982631,0.5317027
10.493972,0.5317027
9.929407,0.61786646
9.959502,0.0964898
10.622814,0.31961975
10.991885,1.5945497
11.962646,1.5945497
13.834959,3.1767924
15.771109,6.499477
15.771109,6.499477
10.653309,4.7727785
10.653309,0.4391947
17.001945,5.14273
17.001945,5.14273
12.163918,4.630125
24.208633,6.6973443
24.208633,6.6973443
15.030171,4.435327
21.925621,3.0433443
21.925621,2.2951539
11.220695,5.06001
10.258662,5.06001
17.132013,5.8205013
17.132013,5.8205013
15.575515,5.3518114
11.485499,1.5199977
10.053522,0.41092846
11.0794115,1.1637943
11.0794115,1.1637943
10.527585,1.0213741
10.376026,0.5650978
11.91093,1.0172141
10.066292,0.5838116
10.066292,0.03206898
10.101394,0.0386631
10.101394,0.0386631
10.203948,0.91010374
10.053972,0.57338685
10.053972,0.043812275
10.041527,0.028626062
10.041527,0.039132763
10.082919,0.058962885
19.423546,4.442001
31.551756,7.953026
35.11597,7.953026
35.11597,7.8647647
26.972826,6.162048
9.916543,0.59450257
9.90091,0.039795432
9.896697,0.039795432
9.925007,0.03336913
9.925007,0.03336913
9.939747,0.68672234
9.923648,0.056109235
9.911894,0.023878515
9.911894,0.08333634
10.135833,0.42325515
9.906493,0.62397903
9.879807,0.03178096
9.87931,0.03178096
9.876307,0.023116237
9.919686,0.32969528
10.010435,0.5880639
9.995525,0.025008194
10.056647,0.025008194
10.0811205,0.09438244
10.098045,0.24003509
12.4982815,2.0801804
12.4982815,1.8039074
14.446409,2.8825474
14.446409,2.8825474
13.392472,2.4300246
34.2111,6.209488
58.498806,8.236886
58.498806,8.236886
55.27478,6.7368045
55.27478,6.7368045
12.116045,0.8374657
21.434233,6.402918
21.434233,7.0343146
80.766075,7.0343146
80.766075,7.945387
10.324264,0.6097885
11.033924,0.5040866
11.373414,0.5619517
11.373414,0.5861366
10.535762,0.730698
10.156285,0.5712729
10.286598,0.45548776
10.286598,0.61496615
10.265134,1.007415
10.265134,1.007415
12.215158,1.7267777
12.215158,1.5554606
15.699631,1.5214181
15.699631,1.4845117
14.734823,1.2318054
21.81559,3.2164564
73.24163,6.531034
73.24163,11.444002
34.08147,11.444002
20.71566,2.9815707
10.054756,0.59434223
10.080359,0.040978096
10.080359,0.055887446
10.08616,0.17721038
10.08616,0.8626784
13.562506,1.4388713
15.52061,2.3299603
15.52061,2.3299603
13.076925,2.0359006
13.076925,2.0359006
9.849555,0.5014969
9.850534,0.06838416
9.850534,0.067726195
10.059715,0.5173121
13.941205,2.798683
10.3146105,1.8395473
13.524504,1.8395473
13.524504,1.6805221
10.451052,1.6685019
10.399016,0.35687292
18.9775,5.619278
31.971535,7.7705393
31.971535,7.7705393
30.54558,7.3931117
30.54558,7.3931117
9.906271,0.6551153
9.910776,0.042680208
9.910776,0.03662746
9.886749,0.03662746
9.885534,0.03327864
9.902545,0.59229946
9.919032,0.032403275
9.919032,0.032403275
9.911356,0.019123105
9.891231,0.02143152
9.894823,0.598139
9.912394,0.02256071
9.912394,0.019540036
9.890619,0.019540036
9.889549,0.023371788
9.953759,0.582326
9.934734,0.024958014
9.9376335,0.023823442
9.939878,0.049449135
9.975058,0.20702143
12.148198,2.2555676
12.682999,1.5251645
12.682999,1.5851576
12.659671,2.1328816
12.659671,2.1328816
12.616413,3.41799
40.575264,7.893574
44.97153,7.893574
54.81405,6.7937613
54.81405,6.7937613
35.2375,4.940055
61.952705,6.1755314
61.952705,6.1755314
70.53699,6.528724
71.87687,8.290951
10.963516,1.330506
15.142552,4.0871043
15.142552,4.0871043
17.842758,2.5160656
17.842758,1.5962726
12.158503,0.84358877
12.158503,1.4490317
11.889866,1.4490317
9.9869795,0.28594747
9.93228,0.34338453
9.88323,0.5023762
9.850943,0.30535442
10.491053,0.33366665
11.655376,1.3475983
11.656077,2.2832832
10.18863,0.5989226
10.18863,0.35965395
13.167444,0.6668223
13.167444,0.6668223
14.497763,0.9974792
9.84527,0.580359
10.542047,0.57560235
10.542047,0.57560235
10.284622,0.5179536
9.903078,0.5179536
12.514968,0.8540132
12.514968,1.4549656
11.28272,1.4549656
11.622891,1.6443734
11.622891,1.7161787
10.05438,1.8236148
10.05438,1.046185
11.102946,2.127872
13.759823,3.2575808
13.759823,3.8212023
11.265058,1.181841
11.265058,1.181841
10.376382,0.699503
11.338304,1.0248562
11.338304,1.0248562
14.908952,3.910419
21.861656,7.4049354
24.807846,7.9373946
24.807846,7.9373946
20.113781,6.120253
9.884831,0.5563788
9.884831,0.030149778
9.855206,0.023042493
9.872926,0.024810467
9.872926,0.024810467
9.8786955,3.2549548
9.8786955,0.022823824
9.871348,0.021054922
9.880093,0.021054922
10.2919235,0.34674907
11.495756,4.366207
19.53617,4.099935
19.691774,4.099935
19.691774,3.1151037
14.439204,3.935017
9.931273,0.49776363
10.789026,0.25114512
10.789026,1.0729885
11.189867,3.7963808
14.526397,4.942864
12.384336,1.70976
12.384336,1.7947094
14.149867,3.1153777
14.149867,3.1863823
13.332823,3.1863823
17.712616,5.4398613
30.34537,10.001047
30.34537,10.001047
36.01603,10.221397
56.310116,10.269848
9.928479,0.6221296
13.614528,0.7185811
25.717249,2.451872
64.35303,2.68172
64.35303,4.058677
11.61748,1.3242903
11.928181,1.3242903
12.296587,1.9361935
12.296587,1.9361935
10.476502,1.8475542
9.876499,0.6502614
9.876499,0.040354114
9.815725,0.040354114
10.068297,0.11401436
10.199108,0.5130503
9.854354,0.50178057
10.226088,0.29755756
10.434714,0.59461844
11.145847,1.4272186
16.179005,3.8109066
9.862411,0.62837106
10.463873,2.0732398
10.495306,2.0732398
10.495306,0.7726535
15.79627,1.4001486
9.862774,0.6516314
10.264443,0.33261114
10.264443,0.937967
10.131326,1.0529963
10.036839,1.0529963
10.072817,0.5763898
10.369081,0.738228
10.435569,0.738228
10.435569,0.957058
12.7051935,1.4524248
9.775671,0.6032137
9.79197,0.028285101
9.79197,0.050756972
9.821584,0.050756972
9.821584,0.047189172
9.801964,0.53330994
9.835915,0.051341776
9.863649,0.03749738
9.863649,0.038128957
9.80231,0.038128957
11.493949,1.8786492
11.493949,1.8786492
11.8160515,3.39742
11.91716,3.39742
11.91716,2.0826108
10.351519,0.6378008
9.972612,0.03580734
9.972612,0.029579014
9.976435,0.0303206
9.976435,0.0303206
9.997228,0.5986823
10.326613,0.4356233
10.326613,0.75618756
11.049136,0.8344609
11.120521,1.31928
9.900308,0.57865
9.900308,0.024003195
9.887282,0.02258187
9.892596,0.02258187
9.919068,0.034142934
9.863991,0.5983744
9.856458,0.021151118
9.845522,0.01839099
9.8925,0.044582948
11.574344,1.2117862
10.311343,1.2728614
17.313751,2.497759
17.313751,3.1440644
13.639037,4.2880077
16.22134,4.2880077
22.382166,2.9623582
33.714424,4.6094923
33.714424,4.6094923
35.908302,4.7806
35.908302,4.7806
29.814314,1.7496723
30.86464,3.0753922
37.669296,3.3226783
49.62028,5.067152
55.461266,5.067152
9.965731,1.2147413
10.6929655,1.3151535
11.7309885,1.3151535
11.7309885,1.3125942
19.534966,5.4412985
10.42466,1.4289228
10.311368,1.4289228
10.311368,0.6967952
13.778702,0.65793175
14.174015,1.3848922
11.275936,1.396984
13.626219,3.1392248
19.080936,3.1392248
24.696606,3.7101886
24.696606,3.7101886
10.346985,1.2061336
21.653732,1.7624002
22.35819,2.6193464
22.35819,2.6193464
21.234804,3.0497665
9.870456,0.5955381
9.794315,0.032827977
9.793821,0.06480932
9.800699,0.07013075
9.862092,0.6710877
9.854476,0.47954705
9.865074,0.14119442
9.902707,0.15079342
9.923174,0.15079342
10.718036,0.28431576
9.83726,0.59546095
9.837747,0.02249444
9.8560095,0.21207497
9.8560095,1.9243127
11.076847,2.8337932
10.453761,1.0747486
10.03281,1.0747486
10.03281,0.23139577
9.928421,0.07647407
9.827342,0.09331397
9.893714,0.5818092
9.864053,0.15890482
9.868232,0.11066261
9.880686,0.30444574
10.405945,1.0233536
9.846661,0.5833987
9.867316,0.0075628976
9.898466,0.006911156
9.898466,0.010148463
9.8689165,0.011379809
9.846576,0.48778906
9.860773,0.0063482844
9.871656,0.006691684
9.871656,0.006691684
9.875383,0.030993458
9.869436,0.6142304
9.882517,0.0063482844
9.882517,0.008439661
9.892229,0.011329854
9.892229,0.011855191
9.897161,0.5936406
9.897161,0.029586053
9.904663,0.0195477
9.904663,0.025406111
9.915426,0.032068957
9.827664,0.5536675
9.853907,0.11472563
9.853907,0.11472563
9.863783,0.074164174
9.931217,0.10856915
9.876358,1.0391189
9.876358,0.11626278
10.021245,0.76083827
10.629409,1.5927421
11.580275,2.1545415
10.52347,1.3625641
11.095471,4.778017
11.095471,4.778017
10.780847,4.233748
10.197443,0.48744598
10.134717,0.5980501
10.122437,0.2113584
10.021798,0.20653751
10.051486,0.17257997
10.051486,0.19456303
9.998773,0.5775658
9.998773,0.27203745
9.850644,0.27203745
9.850644,0.14815718
9.845084,0.16465136
9.964933,0.5661835
9.936338,0.11703897
9.92881,0.084960796
9.956707,0.10325639
10.837306,1.7525116
9.857885,0.5361773
9.857885,0.068730354
9.838432,0.14963141
9.862696,0.14963141
9.862696,0.107555054
9.892869,0.5811038
9.885473,0.045187518
9.885473,0.1083856
9.81185,0.1083856
9.852506,0.37179586
13.793336,6.741261
13.793336,6.741261
11.588774,3.2192774
11.632249,3.2192774
11.632249,1.8518327
9.968777,0.587579
9.916136,0.16057277
9.8980055,0.16057277
9.8980055,0.15153396
9.894526,0.14107999
10.47505,3.0319414
10.236414,3.0319414
10.572818,1.0399883
10.881163,0.9594327
10.881163,0.7267514
30.45914,8.017432
30.45914,8.017432
29.726877,7.368506
29.244625,7.619179
30.764664,7.9498706
11.972978,4.378953
11.972978,4.378953
11.030659,3.109839
22.167398,5.1215496
22.167398,5.1215496
9.906892,0.52623826
9.906892,0.018488145
9.922982,0.0120945135
9.922982,0.010720647
9.888573,0.012519019
9.911075,0.5577724
9.911075,0.009925376
9.903446,0.009925376
9.888722,0.008552113
9.888722,0.010438477
9.898216,0.60569924
9.919282,0.024347723
9.919282,0.030738125
9.911164,0.030738125
9.904303,0.02272551
12.375762,4.366864
16.462286,4.366864
16.462286,3.6604965
16.046072,5.4312572
16.73172,5.4312572
12.498827,8.33462
12.498827,8.33462
17.63882,8.104311
27.129696,8.638824
35.068703,8.638824
64.4986,6.3121233
64.4986,6.3121233
64.462845,5.674188
64.41649,5.8136353
48.73264,5.8136353
10.934044,1.0933464
10.498214,0.6390549
11.588215,2.484714
11.588215,2.484714
11.504738,2.1470451
22.213362,4.390747
13.593361,4.226394
11.513753,1.8917626
11.513753,1.8917626
13.493388,1.3897741
14.580396,3.711135
16.273256,5.425303
16.273256,5.425303
18.318392,4.750879
18.318392,4.561283
20.160862,5.320653
20.160862,5.659693
18.710962,5.659693
54.30435,32.064148
54.30435,32.064148
10.060076,0.6872394
