run_id,protocol_id,task,feature,importance,rank,method
DIR_LogisticRegression_DirectionCore_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,direction,ay_min,0.3911901857083282,15.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,direction,pre_ax_mean,0.3662318169375196,16.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,direction,pitch_mean,0.3634972840489959,17.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,direction,gx_median,0.35979896029643577,18.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,direction,pre_ay_mean,0.34677209168190154,19.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,direction,pitch_min,0.3443347195102293,20.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,direction,gx_final_initial,0.34412500688128517,21.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,direction,gy_mean,0.33850297035445265,22.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,direction,az_max,0.3230594984607012,23.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,direction,ay_max,0.31253738192272057,24.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,direction,pre_gz_mean,0.3089629238265391,25.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,direction,ax_range,0.3047774015485447,26.0,abs_linear_coef
DIR_LogisticRegression_DirectionCore_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,direction,az_std,0.30363051062066143,27.0,abs_linear_coef
