run_id,protocol_id,task,feature,importance,rank,method
FALL_LogisticRegression_FallNoTiming_Core_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fall,gyro_mag_max,0.44360239785113853,11.0,abs_linear_coef
FALL_LogisticRegression_FallNoTiming_Core_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fall,pre_post_energy_ratio,0.30814130783251925,12.0,abs_linear_coef
FALL_LogisticRegression_FallNoTiming_Core_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fall,post_gyro_mag_std,0.1645852487472052,13.0,abs_linear_coef
FALL_LogisticRegression_FallNoTiming_Core_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fall,jerk_std,0.16160152745153192,14.0,abs_linear_coef
FALL_LogisticRegression_FallNoTiming_Core_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fall,jerk_max,0.09902439878968015,15.0,abs_linear_coef
FALL_LogisticRegression_FallNoTiming_Core_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fall,gyro_mag_range,0.02979168108929866,16.0,abs_linear_coef
FALL_LogisticRegression_FallNoTiming_Core_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fall,acc_mag_range,3.1362129971654973,1.0,abs_linear_coef
FALL_LogisticRegression_FallNoTiming_Core_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fall,pre_post_energy_ratio,3.066256188136514,2.0,abs_linear_coef
FALL_LogisticRegression_FallNoTiming_Core_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fall,acc_mag_max,1.6327772210442537,3.0,abs_linear_coef
FALL_LogisticRegression_FallNoTiming_Core_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fall,acc_mag_std,1.4499522984559763,4.0,abs_linear_coef
FALL_LogisticRegression_FallNoTiming_Core_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fall,gyro_mag_range,0.9274536796194801,5.0,abs_linear_coef
FALL_LogisticRegression_FallNoTiming_Core_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fall,gyro_mag_p95,0.6264955758043832,6.0,abs_linear_coef
FALL_LogisticRegression_FallNoTiming_Core_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fall,tilt_delta_p95,0.5705231756386764,7.0,abs_linear_coef
FALL_LogisticRegression_FallNoTiming_Core_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fall,jerk_p95,0.5674572885912117,8.0,abs_linear_coef
FALL_LogisticRegression_FallNoTiming_Core_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fall,gyro_mag_mean,0.43292708137959934,9.0,abs_linear_coef
FALL_LogisticRegression_FallNoTiming_Core_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fall,acc_mag_p95,0.22626219241694945,10.0,abs_linear_coef
FALL_LogisticRegression_FallNoTiming_Core_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fall,gyro_mag_max,0.20417115273112593,11.0,abs_linear_coef
FALL_LogisticRegression_FallNoTiming_Core_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fall,jerk_max,0.1277186574221879,12.0,abs_linear_coef
FALL_LogisticRegression_FallNoTiming_Core_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fall,post_gyro_mag_std,0.0788795467854028,13.0,abs_linear_coef
FALL_LogisticRegression_FallNoTiming_Core_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fall,post_acc_mag_std,0.05757697887599841,14.0,abs_linear_coef
FALL_LogisticRegression_FallNoTiming_Core_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fall,jerk_std,0.026150885029920648,15.0,abs_linear_coef
FALL_LogisticRegression_FallNoTiming_Core_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fall,tilt_delta_std,0.016886861528920372,16.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E1_BITS_TO_BITS,E1_BITS_TO_BITS,fall,acc_mag_std,2.8219701674577204,1.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E1_BITS_TO_BITS,E1_BITS_TO_BITS,fall,acc_mag_range,2.114605526136176,2.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E1_BITS_TO_BITS,E1_BITS_TO_BITS,fall,tilt_delta_std,1.0655279719938242,3.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E1_BITS_TO_BITS,E1_BITS_TO_BITS,fall,acc_mag_p95,1.0127081259008257,4.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E1_BITS_TO_BITS,E1_BITS_TO_BITS,fall,gyro_mag_p95,0.3519035625228601,5.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E1_BITS_TO_BITS,E1_BITS_TO_BITS,fall,jerk_p95,0.34366321369324543,6.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E1_BITS_TO_BITS,E1_BITS_TO_BITS,fall,acc_mag_max,0.3024132539175448,7.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E1_BITS_TO_BITS,E1_BITS_TO_BITS,fall,gyro_mag_mean,0.28741974555168903,8.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E1_BITS_TO_BITS,E1_BITS_TO_BITS,fall,gyro_mag_max,0.28303527742438767,9.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E1_BITS_TO_BITS,E1_BITS_TO_BITS,fall,post_acc_mag_std,0.19093667041553214,10.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E1_BITS_TO_BITS,E1_BITS_TO_BITS,fall,jerk_max,0.1635378054336385,11.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E1_BITS_TO_BITS,E1_BITS_TO_BITS,fall,tilt_delta_p95,0.16214619315806764,12.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E1_BITS_TO_BITS,E1_BITS_TO_BITS,fall,jerk_std,0.11333319189576466,13.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E1_BITS_TO_BITS,E1_BITS_TO_BITS,fall,gyro_mag_range,0.10453964384083395,14.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E1_BITS_TO_BITS,E1_BITS_TO_BITS,fall,pre_post_energy_ratio,0.07280444994377475,15.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E1_BITS_TO_BITS,E1_BITS_TO_BITS,fall,post_gyro_mag_std,0.05885040883666461,16.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,fall,acc_mag_range,1.8618362145279834,1.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,fall,pre_post_energy_ratio,1.6144156551851712,2.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,fall,acc_mag_max,1.2824197061622002,3.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,fall,gyro_mag_range,0.7522959327979912,4.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,fall,gyro_mag_max,0.42810986415075636,5.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,fall,acc_mag_std,0.3694728179530916,6.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,fall,jerk_p95,0.23558140941220995,7.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,fall,gyro_mag_p95,0.20717251213418783,8.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,fall,acc_mag_p95,0.17044865157735745,9.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,fall,tilt_delta_p95,0.1576309137827274,10.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,fall,jerk_std,0.14609967476137442,11.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,fall,jerk_max,0.10936801754749162,12.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,fall,gyro_mag_mean,0.09237564500700095,13.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,fall,post_acc_mag_std,0.05230511920943377,14.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,fall,post_gyro_mag_std,0.010926100747428173,15.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,fall,tilt_delta_std,0.006498050883049866,16.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fall,acc_mag_range,2.5403085947072066,1.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fall,acc_mag_std,1.6597761290195236,2.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fall,acc_mag_max,1.1475367656195694,3.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fall,acc_mag_p95,0.7718014706479703,4.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fall,gyro_mag_max,0.7190001397421965,5.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fall,gyro_mag_range,0.498399200993784,6.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fall,jerk_std,0.44886315981476543,7.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fall,gyro_mag_p95,0.3015367346072325,8.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fall,jerk_p95,0.2676936349969338,9.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fall,jerk_max,0.17533741305341066,10.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fall,tilt_delta_std,0.16528186857093793,11.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fall,gyro_mag_mean,0.14902474618359232,12.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fall,pre_post_energy_ratio,0.14532438469250306,13.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fall,post_gyro_mag_std,0.08185024243909124,14.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fall,post_acc_mag_std,0.02325060221413395,15.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fall,tilt_delta_p95,0.0053132626105731814,16.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fall,acc_mag_std,2.8219701674577204,1.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fall,acc_mag_range,2.114605526136176,2.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fall,tilt_delta_std,1.0655279719938242,3.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fall,acc_mag_p95,1.0127081259008257,4.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fall,gyro_mag_p95,0.3519035625228601,5.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fall,jerk_p95,0.34366321369324543,6.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fall,acc_mag_max,0.3024132539175448,7.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fall,gyro_mag_mean,0.28741974555168903,8.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fall,gyro_mag_max,0.28303527742438767,9.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fall,post_acc_mag_std,0.19093667041553214,10.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fall,jerk_max,0.1635378054336385,11.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fall,tilt_delta_p95,0.16214619315806764,12.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fall,jerk_std,0.11333319189576466,13.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fall,gyro_mag_range,0.10453964384083395,14.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fall,pre_post_energy_ratio,0.07280444994377475,15.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fall,post_gyro_mag_std,0.05885040883666461,16.0,abs_linear_coef
FALL_LinearSVM_FallNoTiming_Core_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fall,acc_mag_range,1.8618362145279834,1.0,abs_linear_coef
