run_id,protocol_id,feature_set,model_name,feature,importance
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,post_impact_energy,0.014297054448579063
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,roll_range,0.014038709754045255
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,post_acc_mag_std,0.013297997876770688
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,tilt_delta_max,0.01253610181161032
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,pitch_range,0.011651140277262929
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,az_max,0.009737685821000258
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,acc_mag_p95,0.009690021215960994
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,pre_post_energy_ratio,0.008768988743177405
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,gyro_mag_peak_value,0.0086254924804409
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,az_iqr,0.008505404908400205
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,gy_range,0.008504586938536564
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,post_ay_mean,0.00690540417164911
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,gx_range,0.0064233255710584355
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,post_gyro_mag_std,0.006326493205005957
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,pre_impact_energy,0.005691849274664689
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,az_min,0.0054429923059120065
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,jerk_iqr,0.005150905262954022
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,peak_signed_az,0.004953249289048106
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,acc_mag_mean,0.004490174101687469
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,acc_mag_iqr,0.004216043433564321
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,integrated_ay,0.004179019927894727
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,ay_iqr,0.00414486663173026
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,ay_mean,0.004034135188840369
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,peak_signed_ay,0.004015220117320819
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,ax_final_initial,0.003933388952740431
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,gyro_mag_max,0.0038615289780430245
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,gyro_mag_range,0.003842659895927795
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,post_ax_mean,0.0036767022995534255
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,delta_pitch_window,0.0035641255456434085
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,roll_final_initial,0.0035159800978039803
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,ay_final_initial,0.003500411715106669
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,post_roll_mean,0.003367694157564547
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,pitch_std,0.003360602560731909
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,gz_std,0.0032839861439347834
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,pitch_final_initial,0.003275912974393679
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,post_az_mean,0.003232285248025166
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,ax_iqr,0.0032310264333448896
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,acc_mag_min,0.0032141886617241826
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,gyro_mag_mean,0.0031428561551161225
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,peak_signed_gy,0.0031265382982594387
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,acc_mag_median,0.003111112913581498
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,pre_acc_mag_std,0.003091403721230815
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,gy_mean,0.0029377468952579604
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,integrated_gy,0.002933009829519234
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,gy_min,0.002914331787105263
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,az_mean,0.0028862928213084474
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,gyro_mag_min,0.002811515671059222
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,roll_iqr,0.002797702163490596
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,gyro_mag_p95,0.0027639277647854175
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,gz_max,0.0027370307189063334
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,integrated_az,0.0027090686128586248
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,ax_median,0.002603086095207558
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,gz_range,0.002474551580496403
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,roll_mean,0.002446376227255612
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,roll_median,0.0024221251034219865
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,tilt_delta_mean,0.0023832837187159326
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,az_median,0.0023800953981728515
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,gy_median,0.002300630574077459
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,az_final_initial,0.0022617282027304355
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,pre_gy_mean,0.0022166919059881667
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,post_pitch_mean,0.0021806272543228723
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,pre_ay_mean,0.0021578183782893475
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,pre_gx_mean,0.0021520771256051527
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,integrated_gx,0.0020982336194440253
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,gx_median,0.0020922967915233625
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,ax_max,0.002077563404609934
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,gx_mean,0.0020543785215998995
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,ay_median,0.0020412712285859396
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,peak_signed_ax,0.002030308977384041
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,delta_roll_window,0.0020043095417912036
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,gz_iqr,0.0019510766444937736
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,pitch_min,0.0019327375746631958
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,roll_min,0.0019249562834789532
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,pitch_median,0.0018705239193223704
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,gyro_mag_std,0.001863672065378007
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,ax_min,0.0018406118426144607
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,post_gx_mean,0.0018072731669431436
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,gx_min,0.0017877389189105604
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,pre_pitch_mean,0.0017196922467746123
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,ax_mean,0.0017088411058769593
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,pre_ax_mean,0.001698425412419176
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,pre_gyro_mag_std,0.0016856256677205902
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,ay_min,0.0016725437339725118
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,pre_gz_mean,0.0016715712152856317
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,tilt_delta_final,0.001667933933003063
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,peak_signed_gz,0.001632879175931139
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,pre_roll_mean,0.0015851458942732974
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,gz_final_initial,0.0015729707423889402
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,integrated_ax,0.0015342126442279673
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,gy_iqr,0.0015283629282840155
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,tilt_delta_median,0.0015219408081390844
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,pitch_mean,0.001495221607345156
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,gx_std,0.0014566496951337212
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,gyro_mag_iqr,0.0014019481402512913
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,pre_az_mean,0.0014010282858281085
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,gy_max,0.0013995826021502079
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,jerk_mean,0.0013769642515845954
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,pitch_iqr,0.0013667752119699498
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,gy_std,0.001351268461162704
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,jerk_median,0.0013475412751973428
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,integrated_gz,0.0013379480766076313
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,gz_median,0.0013008408168270983
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,peak_signed_gx,0.001286790295212921
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,gz_mean,0.0012680023120005413
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,gz_min,0.001241559917757828
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,gx_max,0.0012231066738864628
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,gx_final_initial,0.0011938965844961412
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,gx_iqr,0.001172460521535825
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,gy_final_initial,0.001121643707739132
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,gyro_mag_median,0.0010998626950305193
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,pitch_max,0.0010762592068672128
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,post_gz_mean,0.001019460039462364
FALLRED_RandomForest_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,FallNoTiming_Full_132,RandomForest,post_gy_mean,0.0009238284205155848
FALLRED_RandomForest_FallNoTiming_Full_132_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallNoTiming_Full_132,RandomForest,az_std,0.07370001286512587
FALLRED_RandomForest_FallNoTiming_Full_132_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallNoTiming_Full_132,RandomForest,tilt_delta_max,0.06983473572827104
FALLRED_RandomForest_FallNoTiming_Full_132_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallNoTiming_Full_132,RandomForest,tilt_delta_std,0.0682256649372853
FALLRED_RandomForest_FallNoTiming_Full_132_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallNoTiming_Full_132,RandomForest,az_range,0.0668779388239332
FALLRED_RandomForest_FallNoTiming_Full_132_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallNoTiming_Full_132,RandomForest,tilt_delta_p95,0.04762217392866468
FALLRED_RandomForest_FallNoTiming_Full_132_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallNoTiming_Full_132,RandomForest,ay_std,0.04214313063487484
FALLRED_RandomForest_FallNoTiming_Full_132_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallNoTiming_Full_132,RandomForest,ay_max,0.041152359153453284
FALLRED_RandomForest_FallNoTiming_Full_132_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallNoTiming_Full_132,RandomForest,ay_range,0.03616604590230297
FALLRED_RandomForest_FallNoTiming_Full_132_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallNoTiming_Full_132,RandomForest,az_iqr,0.03428723867593859
FALLRED_RandomForest_FallNoTiming_Full_132_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallNoTiming_Full_132,RandomForest,pitch_std,0.02833753259576194
FALLRED_RandomForest_FallNoTiming_Full_132_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallNoTiming_Full_132,RandomForest,tilt_delta_iqr,0.026671023745740097
FALLRED_RandomForest_FallNoTiming_Full_132_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallNoTiming_Full_132,RandomForest,pitch_range,0.026633098650457557
FALLRED_RandomForest_FallNoTiming_Full_132_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallNoTiming_Full_132,RandomForest,jerk_max,0.024925993963217565
FALLRED_RandomForest_FallNoTiming_Full_132_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallNoTiming_Full_132,RandomForest,az_max,0.02394940015514011
FALLRED_RandomForest_FallNoTiming_Full_132_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallNoTiming_Full_132,RandomForest,roll_std,0.020331107748082698
FALLRED_RandomForest_FallNoTiming_Full_132_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallNoTiming_Full_132,RandomForest,jerk_std,0.01824024172196342
FALLRED_RandomForest_FallNoTiming_Full_132_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallNoTiming_Full_132,RandomForest,acc_mag_range,0.0149953790454331
FALLRED_RandomForest_FallNoTiming_Full_132_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallNoTiming_Full_132,RandomForest,roll_range,0.014911997868118886
FALLRED_RandomForest_FallNoTiming_Full_132_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallNoTiming_Full_132,RandomForest,jerk_p95,0.012755916038315756
FALLRED_RandomForest_FallNoTiming_Full_132_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallNoTiming_Full_132,RandomForest,acc_mag_max,0.011331071720111935
FALLRED_RandomForest_FallNoTiming_Full_132_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallNoTiming_Full_132,RandomForest,ay_iqr,0.011272094258768683
FALLRED_RandomForest_FallNoTiming_Full_132_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallNoTiming_Full_132,RandomForest,gyro_mag_peak_value,0.0103186265515229
FALLRED_RandomForest_FallNoTiming_Full_132_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallNoTiming_Full_132,RandomForest,az_min,0.009841241671253905
FALLRED_RandomForest_FallNoTiming_Full_132_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallNoTiming_Full_132,RandomForest,ax_range,0.00946519018059275
FALLRED_RandomForest_FallNoTiming_Full_132_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallNoTiming_Full_132,RandomForest,acc_mag_median,0.008115849669983976
FALLRED_RandomForest_FallNoTiming_Full_132_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallNoTiming_Full_132,RandomForest,gyro_mag_range,0.007634980235932501
FALLRED_RandomForest_FallNoTiming_Full_132_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallNoTiming_Full_132,RandomForest,acc_mag_std,0.007343226082049156
FALLRED_RandomForest_FallNoTiming_Full_132_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallNoTiming_Full_132,RandomForest,pitch_iqr,0.007258485310814001
FALLRED_RandomForest_FallNoTiming_Full_132_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallNoTiming_Full_132,RandomForest,ax_std,0.006906008690311516
FALLRED_RandomForest_FallNoTiming_Full_132_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallNoTiming_Full_132,RandomForest,post_gyro_mag_std,0.0061668866536061405
FALLRED_RandomForest_FallNoTiming_Full_132_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallNoTiming_Full_132,RandomForest,acc_mag_min,0.005586303351963262
FALLRED_RandomForest_FallNoTiming_Full_132_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallNoTiming_Full_132,RandomForest,peak_signed_az,0.005586258713528461
FALLRED_RandomForest_FallNoTiming_Full_132_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallNoTiming_Full_132,RandomForest,gyro_mag_p95,0.005356299009313918
FALLRED_RandomForest_FallNoTiming_Full_132_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallNoTiming_Full_132,RandomForest,post_acc_mag_std,0.00533900091399635
FALLRED_RandomForest_FallNoTiming_Full_132_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,FallNoTiming_Full_132,RandomForest,acc_mag_iqr,0.005208277157211316
