run_id,experiment_id,train_protocol,test_dataset,model_name,feature_set,feature_count,fall_precision,fall_recall,fall_f1,fall_accuracy,AUROC,average_precision,TN,FP,FN,TP,threshold,A5_FP,FP_reduction_vs_A5,selected_features
FALLRED_TinyGB20_d3_FallNoTiming_Core_16_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,bits,TinyGB20_d3,FallNoTiming_Core_16,16,0.7586206896551724,0.4583333333333333,0.5714285714285714,0.9375,0.9325954861111111,0.7078440571704224,473,7,26,22,0.6997038882201555,5,-2,acc_mag_range;acc_mag_max;acc_mag_p95;acc_mag_std;gyro_mag_range;gyro_mag_max;gyro_mag_p95;gyro_mag_mean;jerk_max;jerk_p95;jerk_std;post_acc_mag_std;post_gyro_mag_std;pre_post_energy_ratio;tilt_delta_p95;tilt_delta_std
FALLRED_TinyGB20_d3_FallNoTiming_Core_16_E3_BITS_WEDA_MIXED,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,bits,TinyGB20_d3,FallNoTiming_Core_16,16,0.7608695652173914,0.7291666666666666,0.7446808510638298,0.9545454545454546,0.9609375,0.8240881613021882,469,11,13,35,0.34424150881176957,0,-11,acc_mag_range;acc_mag_max;acc_mag_p95;acc_mag_std;gyro_mag_range;gyro_mag_max;gyro_mag_p95;gyro_mag_mean;jerk_max;jerk_p95;jerk_std;post_acc_mag_std;post_gyro_mag_std;pre_post_energy_ratio;tilt_delta_p95;tilt_delta_std
FALLRED_TinyGB20_d3_FallNoTiming_Core_16_E3_BITS_WEDA_MIXED,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,weda,TinyGB20_d3,FallNoTiming_Core_16,16,0.5952380952380952,1.0,0.746268656716418,0.9055555555555556,0.9698064516129031,0.827161029073219,138,17,0,25,0.34424150881176957,21,4,acc_mag_range;acc_mag_max;acc_mag_p95;acc_mag_std;gyro_mag_range;gyro_mag_max;gyro_mag_p95;gyro_mag_mean;jerk_max;jerk_p95;jerk_std;post_acc_mag_std;post_gyro_mag_std;pre_post_energy_ratio;tilt_delta_p95;tilt_delta_std
FALLRED_TinyGB30_d3_FallNoTiming_Core_16_E1_BITS_TO_BITS,E1_BITS_TO_BITS,E1_BITS_TO_BITS,bits,TinyGB30_d3,FallNoTiming_Core_16,16,0.7678571428571429,0.8958333333333334,0.8269230769230769,0.9659090909090909,0.9761935763888888,0.9024651926196654,467,13,5,43,0.28304105049625605,2,-11,acc_mag_range;acc_mag_max;acc_mag_p95;acc_mag_std;gyro_mag_range;gyro_mag_max;gyro_mag_p95;gyro_mag_mean;jerk_max;jerk_p95;jerk_std;post_acc_mag_std;post_gyro_mag_std;pre_post_energy_ratio;tilt_delta_p95;tilt_delta_std
FALLRED_TinyGB30_d3_FallNoTiming_Core_16_E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,weda,TinyGB30_d3,FallNoTiming_Core_16,16,1.0,0.6,0.75,0.9444444444444444,0.9845161290322582,0.9195249196967463,155,0,10,15,0.7943778122296387,5,5,acc_mag_range;acc_mag_max;acc_mag_p95;acc_mag_std;gyro_mag_range;gyro_mag_max;gyro_mag_p95;gyro_mag_mean;jerk_max;jerk_p95;jerk_std;post_acc_mag_std;post_gyro_mag_std;pre_post_energy_ratio;tilt_delta_p95;tilt_delta_std
FALLRED_TinyGB30_d3_FallNoTiming_Core_16_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,bits+weda,TinyGB30_d3,FallNoTiming_Core_16,16,0.6559139784946236,0.8356164383561644,0.7349397590361446,0.9378531073446328,0.960975083594003,0.8189180757620609,603,32,12,61,0.32125118761628857,21,-11,acc_mag_range;acc_mag_max;acc_mag_p95;acc_mag_std;gyro_mag_range;gyro_mag_max;gyro_mag_p95;gyro_mag_mean;jerk_max;jerk_p95;jerk_std;post_acc_mag_std;post_gyro_mag_std;pre_post_energy_ratio;tilt_delta_p95;tilt_delta_std
FALLRED_TinyGB30_d3_FallNoTiming_Core_16_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,weda,TinyGB30_d3,FallNoTiming_Core_16,16,0.24271844660194175,1.0,0.390625,0.5666666666666667,0.9378064516129032,0.652576487258627,77,78,0,25,0.28304105049625605,44,-34,acc_mag_range;acc_mag_max;acc_mag_p95;acc_mag_std;gyro_mag_range;gyro_mag_max;gyro_mag_p95;gyro_mag_mean;jerk_max;jerk_p95;jerk_std;post_acc_mag_std;post_gyro_mag_std;pre_post_energy_ratio;tilt_delta_p95;tilt_delta_std
FALLRED_TinyGB30_d3_FallNoTiming_Core_16_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,bits,TinyGB30_d3,FallNoTiming_Core_16,16,0.7857142857142857,0.4583333333333333,0.5789473684210527,0.9393939393939394,0.9331380208333333,0.6885139477881768,474,6,26,22,0.7943778122296387,5,-1,acc_mag_range;acc_mag_max;acc_mag_p95;acc_mag_std;gyro_mag_range;gyro_mag_max;gyro_mag_p95;gyro_mag_mean;jerk_max;jerk_p95;jerk_std;post_acc_mag_std;post_gyro_mag_std;pre_post_energy_ratio;tilt_delta_p95;tilt_delta_std
FALLRED_TinyGB30_d3_FallNoTiming_Core_16_E3_BITS_WEDA_MIXED,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,bits,TinyGB30_d3,FallNoTiming_Core_16,16,0.7346938775510204,0.75,0.7422680412371134,0.9526515151515151,0.9614366319444445,0.8226027163794372,467,13,12,36,0.32125118761628857,0,-13,acc_mag_range;acc_mag_max;acc_mag_p95;acc_mag_std;gyro_mag_range;gyro_mag_max;gyro_mag_p95;gyro_mag_mean;jerk_max;jerk_p95;jerk_std;post_acc_mag_std;post_gyro_mag_std;pre_post_energy_ratio;tilt_delta_p95;tilt_delta_std
FALLRED_TinyGB30_d3_FallNoTiming_Core_16_E3_BITS_WEDA_MIXED,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,weda,TinyGB30_d3,FallNoTiming_Core_16,16,0.5681818181818182,1.0,0.7246376811594203,0.8944444444444445,0.9744516129032258,0.852622589426128,136,19,0,25,0.32125118761628857,21,2,acc_mag_range;acc_mag_max;acc_mag_p95;acc_mag_std;gyro_mag_range;gyro_mag_max;gyro_mag_p95;gyro_mag_mean;jerk_max;jerk_p95;jerk_std;post_acc_mag_std;post_gyro_mag_std;pre_post_energy_ratio;tilt_delta_p95;tilt_delta_std
FALLRED_LogisticRegression_FallNoTiming_Full_132_E1_BITS_TO_BITS,E1_BITS_TO_BITS,E1_BITS_TO_BITS,bits,LogisticRegression,FallNoTiming_Full_132,132,1.0,0.8958333333333334,0.945054945054945,0.990530303030303,0.99375,0.9754526064375116,480,0,5,43,0.832635992230927,2,2,ax_mean;ax_std;ax_min;ax_max;ax_range;ax_final_initial;ax_median;ax_iqr;peak_signed_ax;integrated_ax;ay_mean;ay_std;ay_min;ay_max;ay_range;ay_final_initial;ay_median;ay_iqr;peak_signed_ay;integrated_ay;az_mean;az_std;az_min;az_max;az_range;az_final_initial;az_median;az_iqr;peak_signed_az;integrated_az;gx_mean;gx_std;gx_min;gx_max;gx_range;gx_final_initial;gx_median;gx_iqr;peak_signed_gx;integrated_gx;gy_mean;gy_std;gy_min;gy_max;gy_range;gy_final_initial;gy_median;gy_iqr;peak_signed_gy;integrated_gy;gz_mean;gz_std;gz_min;gz_max;gz_range;gz_final_initial;gz_median;gz_iqr;peak_signed_gz;integrated_gz;acc_mag_mean;acc_mag_std;acc_mag_min;acc_mag_max;acc_mag_p95;acc_mag_range;acc_mag_median;acc_mag_iqr;gyro_mag_mean;gyro_mag_std;gyro_mag_min;gyro_mag_max;gyro_mag_p95;gyro_mag_range;gyro_mag_median;gyro_mag_iqr;jerk_mean;jerk_std;jerk_max;jerk_p95;jerk_median;jerk_iqr;roll_mean;roll_std;roll_min;roll_max;roll_range;roll_final_initial;roll_median;roll_iqr;pitch_mean;pitch_std;pitch_min;pitch_max;pitch_range;pitch_final_initial;pitch_median;pitch_iqr;tilt_delta_mean;tilt_delta_std;tilt_delta_max;tilt_delta_p95;tilt_delta_final;tilt_delta_median;tilt_delta_iqr;acc_mag_peak_value;gyro_mag_peak_value;pre_impact_energy;post_impact_energy;pre_post_energy_ratio;post_acc_mag_std;post_gyro_mag_std;pre_acc_mag_std;pre_gyro_mag_std;pre_ax_mean;post_ax_mean;pre_ay_mean;post_ay_mean;pre_az_mean;post_az_mean;pre_gx_mean;post_gx_mean;pre_gy_mean;post_gy_mean;pre_gz_mean;post_gz_mean;pre_roll_mean;post_roll_mean;pre_pitch_mean;post_pitch_mean;delta_roll_window;delta_pitch_window
FALLRED_LogisticRegression_FallNoTiming_Full_132_E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,weda,LogisticRegression,FallNoTiming_Full_132,132,0.8,0.96,0.8727272727272727,0.9611111111111111,0.9909677419354839,0.9487333443057583,149,6,1,24,0.8451878593850544,5,-1,ax_mean;ax_std;ax_min;ax_max;ax_range;ax_final_initial;ax_median;ax_iqr;peak_signed_ax;integrated_ax;ay_mean;ay_std;ay_min;ay_max;ay_range;ay_final_initial;ay_median;ay_iqr;peak_signed_ay;integrated_ay;az_mean;az_std;az_min;az_max;az_range;az_final_initial;az_median;az_iqr;peak_signed_az;integrated_az;gx_mean;gx_std;gx_min;gx_max;gx_range;gx_final_initial;gx_median;gx_iqr;peak_signed_gx;integrated_gx;gy_mean;gy_std;gy_min;gy_max;gy_range;gy_final_initial;gy_median;gy_iqr;peak_signed_gy;integrated_gy;gz_mean;gz_std;gz_min;gz_max;gz_range;gz_final_initial;gz_median;gz_iqr;peak_signed_gz;integrated_gz;acc_mag_mean;acc_mag_std;acc_mag_min;acc_mag_max;acc_mag_p95;acc_mag_range;acc_mag_median;acc_mag_iqr;gyro_mag_mean;gyro_mag_std;gyro_mag_min;gyro_mag_max;gyro_mag_p95;gyro_mag_range;gyro_mag_median;gyro_mag_iqr;jerk_mean;jerk_std;jerk_max;jerk_p95;jerk_median;jerk_iqr;roll_mean;roll_std;roll_min;roll_max;roll_range;roll_final_initial;roll_median;roll_iqr;pitch_mean;pitch_std;pitch_min;pitch_max;pitch_range;pitch_final_initial;pitch_median;pitch_iqr;tilt_delta_mean;tilt_delta_std;tilt_delta_max;tilt_delta_p95;tilt_delta_final;tilt_delta_median;tilt_delta_iqr;acc_mag_peak_value;gyro_mag_peak_value;pre_impact_energy;post_impact_energy;pre_post_energy_ratio;post_acc_mag_std;post_gyro_mag_std;pre_acc_mag_std;pre_gyro_mag_std;pre_ax_mean;post_ax_mean;pre_ay_mean;post_ay_mean;pre_az_mean;post_az_mean;pre_gx_mean;post_gx_mean;pre_gy_mean;post_gy_mean;pre_gz_mean;post_gz_mean;pre_roll_mean;post_roll_mean;pre_pitch_mean;post_pitch_mean;delta_roll_window;delta_pitch_window
FALLRED_LogisticRegression_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,bits+weda,LogisticRegression,FallNoTiming_Full_132,132,0.9137931034482759,0.726027397260274,0.8091603053435115,0.9646892655367232,0.9725595944342573,0.9076986766816664,630,5,20,53,0.9464921044912047,21,16,ax_mean;ax_std;ax_min;ax_max;ax_range;ax_final_initial;ax_median;ax_iqr;peak_signed_ax;integrated_ax;ay_mean;ay_std;ay_min;ay_max;ay_range;ay_final_initial;ay_median;ay_iqr;peak_signed_ay;integrated_ay;az_mean;az_std;az_min;az_max;az_range;az_final_initial;az_median;az_iqr;peak_signed_az;integrated_az;gx_mean;gx_std;gx_min;gx_max;gx_range;gx_final_initial;gx_median;gx_iqr;peak_signed_gx;integrated_gx;gy_mean;gy_std;gy_min;gy_max;gy_range;gy_final_initial;gy_median;gy_iqr;peak_signed_gy;integrated_gy;gz_mean;gz_std;gz_min;gz_max;gz_range;gz_final_initial;gz_median;gz_iqr;peak_signed_gz;integrated_gz;acc_mag_mean;acc_mag_std;acc_mag_min;acc_mag_max;acc_mag_p95;acc_mag_range;acc_mag_median;acc_mag_iqr;gyro_mag_mean;gyro_mag_std;gyro_mag_min;gyro_mag_max;gyro_mag_p95;gyro_mag_range;gyro_mag_median;gyro_mag_iqr;jerk_mean;jerk_std;jerk_max;jerk_p95;jerk_median;jerk_iqr;roll_mean;roll_std;roll_min;roll_max;roll_range;roll_final_initial;roll_median;roll_iqr;pitch_mean;pitch_std;pitch_min;pitch_max;pitch_range;pitch_final_initial;pitch_median;pitch_iqr;tilt_delta_mean;tilt_delta_std;tilt_delta_max;tilt_delta_p95;tilt_delta_final;tilt_delta_median;tilt_delta_iqr;acc_mag_peak_value;gyro_mag_peak_value;pre_impact_energy;post_impact_energy;pre_post_energy_ratio;post_acc_mag_std;post_gyro_mag_std;pre_acc_mag_std;pre_gyro_mag_std;pre_ax_mean;post_ax_mean;pre_ay_mean;post_ay_mean;pre_az_mean;post_az_mean;pre_gx_mean;post_gx_mean;pre_gy_mean;post_gy_mean;pre_gz_mean;post_gz_mean;pre_roll_mean;post_roll_mean;pre_pitch_mean;post_pitch_mean;delta_roll_window;delta_pitch_window
FALLRED_LogisticRegression_FallNoTiming_Full_132_E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,weda,LogisticRegression,FallNoTiming_Full_132,132,0.22549019607843138,0.92,0.36220472440944884,0.55,0.8683870967741936,0.5294352305313799,76,79,2,23,0.832635992230927,44,-35,ax_mean;ax_std;ax_min;ax_max;ax_range;ax_final_initial;ax_median;ax_iqr;peak_signed_ax;integrated_ax;ay_mean;ay_std;ay_min;ay_max;ay_range;ay_final_initial;ay_median;ay_iqr;peak_signed_ay;integrated_ay;az_mean;az_std;az_min;az_max;az_range;az_final_initial;az_median;az_iqr;peak_signed_az;integrated_az;gx_mean;gx_std;gx_min;gx_max;gx_range;gx_final_initial;gx_median;gx_iqr;peak_signed_gx;integrated_gx;gy_mean;gy_std;gy_min;gy_max;gy_range;gy_final_initial;gy_median;gy_iqr;peak_signed_gy;integrated_gy;gz_mean;gz_std;gz_min;gz_max;gz_range;gz_final_initial;gz_median;gz_iqr;peak_signed_gz;integrated_gz;acc_mag_mean;acc_mag_std;acc_mag_min;acc_mag_max;acc_mag_p95;acc_mag_range;acc_mag_median;acc_mag_iqr;gyro_mag_mean;gyro_mag_std;gyro_mag_min;gyro_mag_max;gyro_mag_p95;gyro_mag_range;gyro_mag_median;gyro_mag_iqr;jerk_mean;jerk_std;jerk_max;jerk_p95;jerk_median;jerk_iqr;roll_mean;roll_std;roll_min;roll_max;roll_range;roll_final_initial;roll_median;roll_iqr;pitch_mean;pitch_std;pitch_min;pitch_max;pitch_range;pitch_final_initial;pitch_median;pitch_iqr;tilt_delta_mean;tilt_delta_std;tilt_delta_max;tilt_delta_p95;tilt_delta_final;tilt_delta_median;tilt_delta_iqr;acc_mag_peak_value;gyro_mag_peak_value;pre_impact_energy;post_impact_energy;pre_post_energy_ratio;post_acc_mag_std;post_gyro_mag_std;pre_acc_mag_std;pre_gyro_mag_std;pre_ax_mean;post_ax_mean;pre_ay_mean;post_ay_mean;pre_az_mean;post_az_mean;pre_gx_mean;post_gx_mean;pre_gy_mean;post_gy_mean;pre_gz_mean;post_gz_mean;pre_roll_mean;post_roll_mean;pre_pitch_mean;post_pitch_mean;delta_roll_window;delta_pitch_window
FALLRED_LogisticRegression_FallNoTiming_Full_132_E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,bits,LogisticRegression,FallNoTiming_Full_132,132,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9393939393939394,0.9328993055555556,0.7345700046178529,464,16,16,32,0.8451878593850544,5,-11,ax_mean;ax_std;ax_min;ax_max;ax_range;ax_final_initial;ax_median;ax_iqr;peak_signed_ax;integrated_ax;ay_mean;ay_std;ay_min;ay_max;ay_range;ay_final_initial;ay_median;ay_iqr;peak_signed_ay;integrated_ay;az_mean;az_std;az_min;az_max;az_range;az_final_initial;az_median;az_iqr;peak_signed_az;integrated_az;gx_mean;gx_std;gx_min;gx_max;gx_range;gx_final_initial;gx_median;gx_iqr;peak_signed_gx;integrated_gx;gy_mean;gy_std;gy_min;gy_max;gy_range;gy_final_initial;gy_median;gy_iqr;peak_signed_gy;integrated_gy;gz_mean;gz_std;gz_min;gz_max;gz_range;gz_final_initial;gz_median;gz_iqr;peak_signed_gz;integrated_gz;acc_mag_mean;acc_mag_std;acc_mag_min;acc_mag_max;acc_mag_p95;acc_mag_range;acc_mag_median;acc_mag_iqr;gyro_mag_mean;gyro_mag_std;gyro_mag_min;gyro_mag_max;gyro_mag_p95;gyro_mag_range;gyro_mag_median;gyro_mag_iqr;jerk_mean;jerk_std;jerk_max;jerk_p95;jerk_median;jerk_iqr;roll_mean;roll_std;roll_min;roll_max;roll_range;roll_final_initial;roll_median;roll_iqr;pitch_mean;pitch_std;pitch_min;pitch_max;pitch_range;pitch_final_initial;pitch_median;pitch_iqr;tilt_delta_mean;tilt_delta_std;tilt_delta_max;tilt_delta_p95;tilt_delta_final;tilt_delta_median;tilt_delta_iqr;acc_mag_peak_value;gyro_mag_peak_value;pre_impact_energy;post_impact_energy;pre_post_energy_ratio;post_acc_mag_std;post_gyro_mag_std;pre_acc_mag_std;pre_gyro_mag_std;pre_ax_mean;post_ax_mean;pre_ay_mean;post_ay_mean;pre_az_mean;post_az_mean;pre_gx_mean;post_gx_mean;pre_gy_mean;post_gy_mean;pre_gz_mean;post_gz_mean;pre_roll_mean;post_roll_mean;pre_pitch_mean;post_pitch_mean;delta_roll_window;delta_pitch_window
FALLRED_LogisticRegression_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,bits,LogisticRegression,FallNoTiming_Full_132,132,0.9459459459459459,0.7291666666666666,0.8235294117647058,0.9715909090909091,0.97265625,0.9087933310960485,478,2,13,35,0.9464921044912047,0,-2,ax_mean;ax_std;ax_min;ax_max;ax_range;ax_final_initial;ax_median;ax_iqr;peak_signed_ax;integrated_ax;ay_mean;ay_std;ay_min;ay_max;ay_range;ay_final_initial;ay_median;ay_iqr;peak_signed_ay;integrated_ay;az_mean;az_std;az_min;az_max;az_range;az_final_initial;az_median;az_iqr;peak_signed_az;integrated_az;gx_mean;gx_std;gx_min;gx_max;gx_range;gx_final_initial;gx_median;gx_iqr;peak_signed_gx;integrated_gx;gy_mean;gy_std;gy_min;gy_max;gy_range;gy_final_initial;gy_median;gy_iqr;peak_signed_gy;integrated_gy;gz_mean;gz_std;gz_min;gz_max;gz_range;gz_final_initial;gz_median;gz_iqr;peak_signed_gz;integrated_gz;acc_mag_mean;acc_mag_std;acc_mag_min;acc_mag_max;acc_mag_p95;acc_mag_range;acc_mag_median;acc_mag_iqr;gyro_mag_mean;gyro_mag_std;gyro_mag_min;gyro_mag_max;gyro_mag_p95;gyro_mag_range;gyro_mag_median;gyro_mag_iqr;jerk_mean;jerk_std;jerk_max;jerk_p95;jerk_median;jerk_iqr;roll_mean;roll_std;roll_min;roll_max;roll_range;roll_final_initial;roll_median;roll_iqr;pitch_mean;pitch_std;pitch_min;pitch_max;pitch_range;pitch_final_initial;pitch_median;pitch_iqr;tilt_delta_mean;tilt_delta_std;tilt_delta_max;tilt_delta_p95;tilt_delta_final;tilt_delta_median;tilt_delta_iqr;acc_mag_peak_value;gyro_mag_peak_value;pre_impact_energy;post_impact_energy;pre_post_energy_ratio;post_acc_mag_std;post_gyro_mag_std;pre_acc_mag_std;pre_gyro_mag_std;pre_ax_mean;post_ax_mean;pre_ay_mean;post_ay_mean;pre_az_mean;post_az_mean;pre_gx_mean;post_gx_mean;pre_gy_mean;post_gy_mean;pre_gz_mean;post_gz_mean;pre_roll_mean;post_roll_mean;pre_pitch_mean;post_pitch_mean;delta_roll_window;delta_pitch_window
FALLRED_LogisticRegression_FallNoTiming_Full_132_E3_BITS_WEDA_MIXED,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,weda,LogisticRegression,FallNoTiming_Full_132,132,0.8571428571428571,0.72,0.782608695652174,0.9444444444444444,0.9829677419354839,0.9150504654039731,152,3,7,18,0.9464921044912047,21,18,ax_mean;ax_std;ax_min;ax_max;ax_range;ax_final_initial;ax_median;ax_iqr;peak_signed_ax;integrated_ax;ay_mean;ay_std;ay_min;ay_max;ay_range;ay_final_initial;ay_median;ay_iqr;peak_signed_ay;integrated_ay;az_mean;az_std;az_min;az_max;az_range;az_final_initial;az_median;az_iqr;peak_signed_az;integrated_az;gx_mean;gx_std;gx_min;gx_max;gx_range;gx_final_initial;gx_median;gx_iqr;peak_signed_gx;integrated_gx;gy_mean;gy_std;gy_min;gy_max;gy_range;gy_final_initial;gy_median;gy_iqr;peak_signed_gy;integrated_gy;gz_mean;gz_std;gz_min;gz_max;gz_range;gz_final_initial;gz_median;gz_iqr;peak_signed_gz;integrated_gz;acc_mag_mean;acc_mag_std;acc_mag_min;acc_mag_max;acc_mag_p95;acc_mag_range;acc_mag_median;acc_mag_iqr;gyro_mag_mean;gyro_mag_std;gyro_mag_min;gyro_mag_max;gyro_mag_p95;gyro_mag_range;gyro_mag_median;gyro_mag_iqr;jerk_mean;jerk_std;jerk_max;jerk_p95;jerk_median;jerk_iqr;roll_mean;roll_std;roll_min;roll_max;roll_range;roll_final_initial;roll_median;roll_iqr;pitch_mean;pitch_std;pitch_min;pitch_max;pitch_range;pitch_final_initial;pitch_median;pitch_iqr;tilt_delta_mean;tilt_delta_std;tilt_delta_max;tilt_delta_p95;tilt_delta_final;tilt_delta_median;tilt_delta_iqr;acc_mag_peak_value;gyro_mag_peak_value;pre_impact_energy;post_impact_energy;pre_post_energy_ratio;post_acc_mag_std;post_gyro_mag_std;pre_acc_mag_std;pre_gyro_mag_std;pre_ax_mean;post_ax_mean;pre_ay_mean;post_ay_mean;pre_az_mean;post_az_mean;pre_gx_mean;post_gx_mean;pre_gy_mean;post_gy_mean;pre_gz_mean;post_gz_mean;pre_roll_mean;post_roll_mean;pre_pitch_mean;post_pitch_mean;delta_roll_window;delta_pitch_window
FALLRED_GradientBoosting_FallNoTiming_Full_132_E1_BITS_TO_BITS,E1_BITS_TO_BITS,E1_BITS_TO_BITS,bits,GradientBoosting,FallNoTiming_Full_132,132,0.9523809523809523,0.8333333333333334,0.8888888888888888,0.9810606060606061,0.9817708333333333,0.9517911254398667,478,2,8,40,0.6235903918421675,2,0,ax_mean;ax_std;ax_min;ax_max;ax_range;ax_final_initial;ax_median;ax_iqr;peak_signed_ax;integrated_ax;ay_mean;ay_std;ay_min;ay_max;ay_range;ay_final_initial;ay_median;ay_iqr;peak_signed_ay;integrated_ay;az_mean;az_std;az_min;az_max;az_range;az_final_initial;az_median;az_iqr;peak_signed_az;integrated_az;gx_mean;gx_std;gx_min;gx_max;gx_range;gx_final_initial;gx_median;gx_iqr;peak_signed_gx;integrated_gx;gy_mean;gy_std;gy_min;gy_max;gy_range;gy_final_initial;gy_median;gy_iqr;peak_signed_gy;integrated_gy;gz_mean;gz_std;gz_min;gz_max;gz_range;gz_final_initial;gz_median;gz_iqr;peak_signed_gz;integrated_gz;acc_mag_mean;acc_mag_std;acc_mag_min;acc_mag_max;acc_mag_p95;acc_mag_range;acc_mag_median;acc_mag_iqr;gyro_mag_mean;gyro_mag_std;gyro_mag_min;gyro_mag_max;gyro_mag_p95;gyro_mag_range;gyro_mag_median;gyro_mag_iqr;jerk_mean;jerk_std;jerk_max;jerk_p95;jerk_median;jerk_iqr;roll_mean;roll_std;roll_min;roll_max;roll_range;roll_final_initial;roll_median;roll_iqr;pitch_mean;pitch_std;pitch_min;pitch_max;pitch_range;pitch_final_initial;pitch_median;pitch_iqr;tilt_delta_mean;tilt_delta_std;tilt_delta_max;tilt_delta_p95;tilt_delta_final;tilt_delta_median;tilt_delta_iqr;acc_mag_peak_value;gyro_mag_peak_value;pre_impact_energy;post_impact_energy;pre_post_energy_ratio;post_acc_mag_std;post_gyro_mag_std;pre_acc_mag_std;pre_gyro_mag_std;pre_ax_mean;post_ax_mean;pre_ay_mean;post_ay_mean;pre_az_mean;post_az_mean;pre_gx_mean;post_gx_mean;pre_gy_mean;post_gy_mean;pre_gz_mean;post_gz_mean;pre_roll_mean;post_roll_mean;pre_pitch_mean;post_pitch_mean;delta_roll_window;delta_pitch_window
FALLRED_GradientBoosting_FallNoTiming_Full_132_E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,weda,GradientBoosting,FallNoTiming_Full_132,132,0.88,0.88,0.88,0.9666666666666667,0.9912258064516128,0.9626091204934958,152,3,3,22,0.7187731120959577,5,2,ax_mean;ax_std;ax_min;ax_max;ax_range;ax_final_initial;ax_median;ax_iqr;peak_signed_ax;integrated_ax;ay_mean;ay_std;ay_min;ay_max;ay_range;ay_final_initial;ay_median;ay_iqr;peak_signed_ay;integrated_ay;az_mean;az_std;az_min;az_max;az_range;az_final_initial;az_median;az_iqr;peak_signed_az;integrated_az;gx_mean;gx_std;gx_min;gx_max;gx_range;gx_final_initial;gx_median;gx_iqr;peak_signed_gx;integrated_gx;gy_mean;gy_std;gy_min;gy_max;gy_range;gy_final_initial;gy_median;gy_iqr;peak_signed_gy;integrated_gy;gz_mean;gz_std;gz_min;gz_max;gz_range;gz_final_initial;gz_median;gz_iqr;peak_signed_gz;integrated_gz;acc_mag_mean;acc_mag_std;acc_mag_min;acc_mag_max;acc_mag_p95;acc_mag_range;acc_mag_median;acc_mag_iqr;gyro_mag_mean;gyro_mag_std;gyro_mag_min;gyro_mag_max;gyro_mag_p95;gyro_mag_range;gyro_mag_median;gyro_mag_iqr;jerk_mean;jerk_std;jerk_max;jerk_p95;jerk_median;jerk_iqr;roll_mean;roll_std;roll_min;roll_max;roll_range;roll_final_initial;roll_median;roll_iqr;pitch_mean;pitch_std;pitch_min;pitch_max;pitch_range;pitch_final_initial;pitch_median;pitch_iqr;tilt_delta_mean;tilt_delta_std;tilt_delta_max;tilt_delta_p95;tilt_delta_final;tilt_delta_median;tilt_delta_iqr;acc_mag_peak_value;gyro_mag_peak_value;pre_impact_energy;post_impact_energy;pre_post_energy_ratio;post_acc_mag_std;post_gyro_mag_std;pre_acc_mag_std;pre_gyro_mag_std;pre_ax_mean;post_ax_mean;pre_ay_mean;post_ay_mean;pre_az_mean;post_az_mean;pre_gx_mean;post_gx_mean;pre_gy_mean;post_gy_mean;pre_gz_mean;post_gz_mean;pre_roll_mean;post_roll_mean;pre_pitch_mean;post_pitch_mean;delta_roll_window;delta_pitch_window
