class_name,feature,n_target,n_rest,AUROC,abs_auc,cohens_d,ks_statistic,median_target,median_rest
backward,gyro_peak_distance_from_center,167,427,0.5215891402207296,0.5215891402207296,0.12389935337866409,0.12977324040443702,3.0,3.0
backward,tilt_delta_mean,167,427,0.5211684359618001,0.5211684359618001,0.03677125401243872,0.12501928227853426,0.034981646,0.003960401
backward,roll_range,167,427,0.4799534420620118,0.5200465579379883,-0.1492598883456728,0.1000995666746133,5.5901575,5.6312423
backward,gy_iqr,167,427,0.5200185109873929,0.5200185109873929,0.13553255899503922,0.09951058071211208,1.643594041466713,1.5311834588646889
backward,roll_min,167,427,0.5194575719754869,0.5194575719754869,0.17282485334580316,0.08620230265464388,-2.8950365,-2.8731647
backward,tilt_delta_std,167,427,0.5190368677165575,0.5190368677165575,0.0016601191678653428,0.11955012691245144,6.033352,5.603189
backward,roll_iqr,167,427,0.5168912759960173,0.5168912759960173,0.06498987805985175,0.07543227362605001,1.319338656961918,1.1677831336855888
backward,az_final_initial,167,427,0.4831227474792803,0.5168772525207197,-0.039619223609457556,0.08262631645374356,-0.2821287,-0.061291575
backward,tilt_delta_p95,167,427,0.5168772525207197,0.5168772525207197,0.01906226854472309,0.08530480023559439,9.565160465240478,9.05033597946167
backward,tilt_delta_max,167,427,0.48323493528166145,0.5167650647183386,-0.05670723700991941,0.09141903546536903,15.426302,15.501377
backward,pre_post_energy_ratio,167,427,0.4857170904093452,0.5142829095906548,-0.12434076164705084,0.06414337601144315,0.984268111361516,0.9260837129404156
backward,roll_max,167,427,0.48698621492378236,0.5130137850762176,-0.09260017683794457,0.07588102483557475,2.835463,2.8429778
backward,gz_mean,167,427,0.5128104446844017,0.5128104446844017,0.07762010547173323,0.05959977001500512,-0.062269114,-0.1208145
backward,integrated_gz,167,427,0.5128104446844017,0.5128104446844017,0.07762010656898961,0.05959977001500512,-0.12453823,-0.241629
backward,gz_std,167,427,0.5125860690796393,0.5125860690796393,0.033406553804274104,0.08106971069570461,1.7330309,1.6099007
backward,tilt_delta_median,167,427,0.488718114123042,0.511281885876958,-0.02024590407816447,0.08576757492041678,0.00077076256,0.04381612
backward,post_roll_mean,167,427,0.4892510061843526,0.5107489938156474,0.0556514762678548,0.08658093648768038,-0.4122828543186188,-0.3993817865848541
backward,gz_iqr,167,427,0.48947538178911504,0.5105246182108849,-0.058806116288260525,0.05041439369504551,1.485616773366928,1.4873346532694995
backward,jerk_iqr,167,427,0.5093326228105848,0.5093326228105848,0.08221959392333793,0.0839164761811272,56.12753772735596,55.84191107749939
backward,peak_signed_gz,167,427,0.5079092400678736,0.5079092400678736,0.03176163354527592,0.06324587359239367,-2.5003936,-3.228205
backward,roll_std,167,427,0.4921678890462635,0.5078321109537365,-0.01996518670270871,0.09049348609572425,1.175861,1.2251561
backward,ay_mean,167,427,0.5076498057748671,0.5076498057748671,0.07620900671831428,0.05948758221262393,-2.5323377,-2.4394999
backward,integrated_ay,167,427,0.5076498057748671,0.5076498057748671,0.07620901046236062,0.05948758221262393,-5.0646753,-4.8789997
backward,peak_signed_az,167,427,0.5071099019759077,0.5071099019759077,0.07519107817990467,0.11674543185292179,19.67528,20.432596
backward,acc_mag_iqr,167,427,0.49316355579239646,0.5068364442076035,-0.050353474102321494,0.04824075502391002,5.078368663787842,5.13326907157898
backward,impact_distance_from_center,167,427,0.4935702365760282,0.5064297634239718,-0.12465720352623673,0.023152757716417283,0.0,0.0
backward,jerk_mean,167,427,0.5058548009367682,0.5058548009367682,-0.050999398311724696,0.09475662258620932,0.36065766,0.17114818
backward,gz_min,167,427,0.5050063806812605,0.5050063806812605,0.02498770306193158,0.05818339900994264,-4.120164,-4.03391
backward,pre_gz_mean,167,427,0.504943275042421,0.504943275042421,-0.03899467632146739,0.06303552146292894,-0.065633051097393,-0.0903840735554695
backward,az_mean,167,427,0.4951408658093649,0.5048591341906351,0.016312915024521306,0.0423929658247907,3.1122665,3.311794
backward,integrated_az,167,427,0.4951408658093649,0.5048591341906351,0.01631291518477121,0.0423929658247907,6.224533,6.623588
backward,gz_range,167,427,0.4964871194379391,0.5035128805620609,0.025516291859894086,0.0928634534210268,7.7853155,7.6228657
backward,impact_index,167,427,0.497090128875738,0.502909871124262,-0.057022199438402296,0.01846891696700276,25.0,25.0
backward,gz_median,167,427,0.5019983452299149,0.5019983452299149,0.03732800663087964,0.07130937188854142,-0.008992165,-0.044347275
backward,tilt_delta_iqr,167,427,0.4996424013799099,0.5003575986200901,0.05981189851225882,0.11438948800291689,4.356481611728668,4.322684079408646
backward,ay_iqr,167,427,0.49988080045996997,0.50011919954003,-0.04407857838108611,0.0375688903223997,5.569574162364006,5.45889937877655
forward,post_pitch_mean,247,347,0.7866268419885893,0.7866268419885893,1.082126032298268,0.4715140767013966,0.3578073680400848,-0.0642233043909072
forward,post_ax_mean,247,347,0.21687337385805455,0.7831266261419454,-1.0701992977284052,0.4627985392432533,-4.849859237670898,0.4042556285858154
forward,ax_mean,247,347,0.22588059597008486,0.7741194040299151,-0.9256837488582915,0.4472109113395326,-6.856833,-2.7957516
