model_name,task,feature,class_name,native_importance,signed_coefficient,permutation_importance_mean,permutation_importance_std
logistic_regression,fall_detection,pitch_range,,0.18580476685017963,-0.18580476685017963,-0.01225339545950237,0.004241540680143997
logistic_regression,fall_detection,pitch_final_initial,,0.02027688906511002,-0.02027688906511002,-0.008690546095126272,0.005864939983175002
logistic_regression,fall_detection,pitch_median,,0.8767240334610157,-0.8767240334610157,-0.015170905374357103,0.011168112384682998
logistic_regression,fall_detection,pitch_iqr,,0.4838288464551429,-0.4838288464551429,-0.033909637633742794,0.013300091853457178
logistic_regression,fall_detection,tilt_delta_mean,,0.17089082201020522,0.17089082201020522,0.0014835652542025013,0.006898418178172443
logistic_regression,fall_detection,tilt_delta_std,,0.4756304820501341,-0.4756304820501341,-0.008918897687594107,0.00844745681934095
logistic_regression,fall_detection,tilt_delta_max,,0.9712515692244751,0.9712515692244751,0.02410349549334656,0.021462571638043815
logistic_regression,fall_detection,tilt_delta_p95,,1.11540434340423,-1.11540434340423,-0.03321231372593123,0.005932050914727806
logistic_regression,fall_detection,tilt_delta_final,,0.041393274911518195,0.041393274911518195,0.0,0.0
logistic_regression,fall_detection,tilt_delta_median,,0.3534112641664306,-0.3534112641664306,-0.00816678439614713,0.008614683778272252
logistic_regression,fall_detection,tilt_delta_iqr,,0.7218262363686289,-0.7218262363686289,-0.02648851539440016,0.01111414414944044
logistic_regression,fall_detection,impact_index,,1.5413814204805798,1.5413814204805798,-0.009650929699141875,0.02122700911307563
logistic_regression,fall_detection,impact_distance_from_center,,2.618327639898276,-2.618327639898276,0.12390544532021126,0.03611300712992169
logistic_regression,fall_detection,gyro_peak_index,,0.3475227564734612,-0.3475227564734612,-0.005653580693523908,0.0050725859911304365
logistic_regression,fall_detection,gyro_peak_distance_from_center,,0.2883373107623258,-0.2883373107623258,-0.00240432979648324,0.0063376649996834105
logistic_regression,fall_detection,acc_mag_peak_value,,0.08616903569261603,0.08616903569261603,-0.006459189665296572,0.0
logistic_regression,fall_detection,gyro_mag_peak_value,,0.555904340386704,0.555904340386704,-0.00475581203590012,0.010904082239018042
logistic_regression,fall_detection,pre_impact_energy,,0.6041887695326338,-0.6041887695326338,-0.004303980533343288,0.012769314193378584
logistic_regression,fall_detection,post_impact_energy,,0.3865253806499168,-0.3865253806499168,-0.010884789510743741,0.004600932083077572
logistic_regression,fall_detection,pre_post_energy_ratio,,0.1410651285882512,0.1410651285882512,-0.0034896401308615044,0.006979280261723009
logistic_regression,fall_detection,post_acc_mag_std,,0.931198868457641,-0.931198868457641,-0.03836423662281714,0.0149046542378734
logistic_regression,fall_detection,post_gyro_mag_std,,0.11387558822070483,-0.11387558822070483,-0.009619388245342498,0.0029646941163170536
logistic_regression,fall_detection,pre_acc_mag_std,,0.16091224229615014,0.16091224229615014,0.0024451037157409592,0.005805211364724139
logistic_regression,fall_detection,pre_gyro_mag_std,,0.826733486421225,-0.826733486421225,-0.04110932467838528,0.01484502563905029
logistic_regression,fall_detection,pre_ax_mean,,0.17707843973766776,-0.17707843973766776,-0.01008558871154297,0.0025907934304880698
