direction,feature,n_bits,n_weda,bits_median,weda_median,median_delta_bits_minus_weda,cohens_d_bits_vs_weda,ks_statistic
forward,roll_min,121,126,-2.9123988,-2.84630285,-0.06609595000000024,0.16479069085693698,0.1341991341991342
forward,gx_mean,121,126,0.18223818,0.0806951375,0.1015430425,0.18911789578084698,0.1281647645284009
forward,integrated_gx,121,126,0.36447635,0.161390275,0.203086075,0.18911789671379733,0.1281647645284009
forward,az_mean,121,126,3.333859,3.60134995,-0.26749095,0.08712212421720496,0.12304866850321396
forward,integrated_az,121,126,6.667718,7.2027,-0.5349820000000003,0.08712213539388533,0.12304866850321396
forward,roll_range,121,126,5.6819797,5.56984025,0.11213944999999992,-0.09871728944299689,0.12147448511084875
forward,gy_iqr,121,126,1.538036584854126,1.3451798418536782,0.19285674300044775,0.14006424779162036,0.12121212121212122
forward,gz_median,121,126,0.036163222,-0.036728172,0.072891394,0.010985900101986463,0.11917880099698282
forward,gx_median,121,126,0.045326214,0.050987661000000004,-0.005661447000000007,0.005412397624975673,0.1184573002754821
forward,acc_mag_iqr,121,126,4.828212738037109,4.651885092258453,0.176327645778656,0.14556653573409986,0.1156368883641611
forward,roll_std,121,126,1.1943536,1.1636118500000001,0.03074174999999979,-0.14641894999660593,0.11550570641479732
forward,jerk_mean,121,126,0.17114818,0.09163862,0.07950956,-0.14413206023981004,0.11294765840220386
forward,pre_az_mean,121,126,1.4016231298446655,1.531906247138977,-0.13028311729431152,-0.24084815983555788,0.10809392627574446
forward,gyro_peak_distance_from_center,121,126,3.0,2.0,1.0,0.15861130241281338,0.10022300931391841
forward,gy_max,121,126,3.3382564,3.5437096500000003,-0.20545325000000014,-0.008853583863688645,0.09569723206086843
forward,ay_final_initial,121,126,0.28299475,0.59697925,-0.31398449999999994,0.04102691148806288,0.08736717827626919
forward,jerk_median,121,126,0.34341812,0.008067488499999999,0.3353506315,0.010415622332886357,0.08684245047881411
forward,gz_iqr,121,126,1.3112833946943283,1.4197957441210747,-0.10851234942674637,0.0023489822098819034,0.07956185228912502
forward,roll_max,121,126,2.9072752,2.86836135,0.03891385000000014,-0.02825004305840722,0.0788403515676243
forward,gyro_mag_median,121,126,1.9121134,1.9496848999999998,-0.03757149999999987,-0.043711055980427876,0.06965761511216056
forward,impact_distance_from_center,121,126,0.0,0.0,0.0,0.3411376455004664,0.06611570247933884
forward,impact_index,121,126,25.0,25.0,0.0,0.17697891482922337,0.049586776859504134
lateral,acc_mag_median,82,98,11.52240025,9.7513685,1.7710317500000006,1.0193289707937994,0.532105525136884
lateral,acc_mag_mean,82,98,14.332429999999999,11.8570555,2.475374499999999,0.9721405094925243,0.48680935788949725
lateral,gyro_mag_min,82,98,0.650707845,0.2924763,0.358231545,0.8255798163623675,0.476854156296665
lateral,gyro_mag_median,82,98,3.23230005,2.1874945,1.04480555,0.850040659659464,0.44624191139870584
lateral,acc_mag_min,82,98,4.434207499999999,2.81745065,1.6167568499999994,1.0529326764689024,0.42409158785465406
lateral,pre_impact_energy,82,98,241.08025390625,150.95481445312498,90.12543945312501,0.8672277468482451,0.41189646590343454
lateral,gz_iqr,82,98,2.375929817557335,1.4562508948147297,0.9196789227426052,0.7629889327490251,0.40965654554504727
lateral,gz_median,82,98,-0.47464231,-0.092159203,-0.382483107,-0.5503108197081055,0.3957192633150821
lateral,gyro_mag_mean,82,98,3.8054037000000003,2.8852971,0.9201066000000004,0.6384319591955134,0.3932304629168741
lateral,acc_mag_max,82,98,49.6821595,41.939255,7.7429044999999945,0.576215428267959,0.3860129417620707
lateral,acc_mag_peak_value,82,98,49.6821595,41.939255,7.7429044999999945,0.576215428267959,0.3860129417620707
lateral,acc_mag_range,82,98,46.991869,39.116706,7.875163000000001,0.47262870554533004,0.3780487804878049
lateral,tilt_delta_p95,82,98,6.984748637676237,10.051120805740352,-3.066372168064115,-0.9008828571036461,0.3733200597312096
lateral,post_ay_mean,82,98,-3.161390781402588,0.8176849484443665,-3.9790757298469543,-0.6261551715142488,0.3685913389746142
lateral,gy_min,82,98,-3.09244415,-4.56202865,1.4695845000000003,0.6025385759945583,0.3678446988551518
lateral,gy_mean,82,98,0.08219557,-0.345239825,0.427435395,0.455683847252027,0.36510701841712295
lateral,integrated_gy,82,98,0.16439114500000002,-0.69047965,0.8548707950000001,0.455683844120166,0.36510701841712295
lateral,gy_iqr,82,98,2.0717494878917933,1.450398314744234,0.6213511731475592,0.5801819501009289,0.3606271777003484
lateral,peak_signed_gy,82,98,2.32739665,-4.268803,6.59619965,0.5661688782637073,0.35863613738178196
lateral,ay_std,82,98,8.465119000000001,6.9564714,1.5086476000000015,0.3866688707444908,0.3556495769039323
lateral,gz_mean,82,98,-0.67248683,-0.12700018799999999,-0.545486642,-0.6090365243281396,0.35340965654554507
lateral,integrated_gz,82,98,-1.34497365,-0.254000375,-1.090973275,-0.609036529720706,0.35340965654554507
lateral,tilt_delta_max,82,98,12.9918905,16.402521,-3.4106305,-0.6860715930193796,0.35067197610751616
lateral,gy_median,82,98,0.0259617725,-0.1,0.1259617725,0.26129301994739573,0.3474365355898457
lateral,acc_mag_iqr,82,98,6.95728600025177,5.068948149681091,1.8883378505706787,0.525509491803034,0.34270781483325036
lateral,ay_min,82,98,-21.144392,-20.4428795,-0.7015124999999998,-0.48697321455632325,0.34146341463414637
lateral,post_az_mean,82,98,3.986266016960144,0.6466348320245743,3.3396311849355698,0.63741474326543,0.3392234942757591
lateral,delta_roll_window,82,98,-0.01213001459836955,0.7677486054599285,-0.7798786200582981,-0.5994404633492901,0.3325037332005973
lateral,ax_min,82,98,-24.557326500000002,-24.396454,-0.16087250000000353,-0.4960374188996544,0.32926829268292684
lateral,peak_signed_ay,82,98,-20.318392,13.047429000000001,-33.365821,-0.587829520554083,0.32926829268292684
lateral,ax_std,82,98,8.5477435,7.1643987,1.3833447999999997,0.5604572070539947,0.32677949228471875
lateral,ay_iqr,82,98,8.190863251686096,6.5110031589865685,1.6798600926995277,0.5022418586983851,0.32628173220507717
lateral,tilt_delta_std,82,98,4.7963843,6.10529045,-1.3089061500000003,-0.7803614331556971,0.32603285216525635
lateral,acc_mag_std,82,98,9.147639,7.7019074,1.4457316000000002,0.487919084118745,0.3250373320059731
lateral,roll_std,82,98,1.24303865,1.37440995,-0.13137130000000008,-0.5980605509041654,0.3250373320059731
lateral,post_impact_energy,82,98,224.7481640625,183.101162109375,41.647001953125,0.6291968620993047,0.3230462916874067
lateral,peak_signed_ax,82,98,-22.7724495,-22.4256125,-0.34683700000000073,-0.4120789754815644,0.3170731707317073
lateral,post_gy_mean,82,98,0.07851144857704635,-0.21099250018596644,0.2895039487630128,0.26287274865800425,0.3163265306122449
lateral,post_gz_mean,82,98,-0.7252243161201477,-0.12398269772529595,-0.6012416183948518,-0.45195007397817355,0.31483325037332005
lateral,tilt_delta_mean,82,98,0.0352754965,0.29990083,-0.2646253335,-0.4717922242392541,0.3125933300149328
lateral,post_roll_mean,82,98,-0.5474584102630615,0.24586241692304606,-0.7933208271861076,-0.4349797210418983,0.3118466898954704
lateral,ax_range,82,98,41.661743,41.485654499999995,0.17608850000000587,0.35943128149413844,0.30662020905923343
lateral,jerk_p95,82,98,129.53916873931877,177.93592681884752,-48.39675807952875,-0.33178717816249087,0.303384768541563
lateral,ax_mean,82,98,-4.55643895,-3.6906871,-0.8657518500000005,-0.3683938038557445,0.30238924838227976
lateral,integrated_ax,82,98,-9.1128775,-7.3813742,-1.7315033,-0.36839380006401823,0.30238924838227976
lateral,az_median,82,98,2.99837855,1.4145582,1.5838203499999999,0.4056514893761036,0.2986560477849676
lateral,az_mean,82,98,3.8369336,1.49088515,2.34604845,0.5325727592888747,0.29840716774514686
lateral,integrated_az,82,98,7.6738669999999995,2.9817703,4.6920967,0.5325727686842986,0.29840716774514686
lateral,jerk_std,82,98,105.357212,114.80463,-9.447417999999999,0.12068509387157719,0.2946739671478347
lateral,ay_final_initial,82,98,3.0863656,4.8621222500000005,-1.7757566500000004,-0.30927013089329036,0.29442508710801396
lateral,gz_max,82,98,2.6270871500000004,3.2517615500000003,-0.6246744,-0.4439642871388526,0.2921851667496267
lateral,ay_mean,82,98,-3.13713685,-1.25608825,-1.8810486000000002,-0.3914282948986806,0.2889497262319562
lateral,integrated_ay,82,98,-6.2742735,-2.5121765,-3.762097,-0.39142828497078036,0.2889497262319562
lateral,pre_gy_mean,82,98,0.025255617685616,-0.2785486727952957,0.30380429048091173,0.3636108085820847,0.26331508213041316
lateral,acc_mag_p95,82,98,31.19208116531371,27.579564189910876,3.6125169754028335,0.5109277652712702,0.2618218018914883
lateral,az_final_initial,82,98,-0.234871085,-5.1924543,4.957583215,0.4825858833784659,0.25983076157292184
lateral,jerk_max,82,98,331.643075,359.720875,-28.077799999999968,0.1417987934532106,0.25584868093578894
lateral,post_ax_mean,82,98,-2.159031331539154,-0.765885591506958,-1.393145740032196,-0.42382380024550115,0.25584868093578894
lateral,roll_max,82,98,2.46274985,2.86061435,-0.3978645000000003,-0.573814660938773,0.25510204081632654
lateral,pre_ax_mean,82,98,-6.6988136768341064,-5.582295894622803,-1.1165177822113037,-0.16550674833676093,0.2538576406172225
lateral,gx_max,82,98,4.74886635,5.65516285,-0.9062964999999998,-0.34722162855267374,0.24937779990044798
lateral,pre_roll_mean,82,98,-0.4804115295410156,-0.7250221073627472,0.24461057782173157,0.42104994018335556,0.24713787954206073
lateral,pre_acc_mag_std,82,98,6.425266742706299,5.196221590042114,1.2290451526641846,0.5223561502760719,0.24340467894474863
lateral,roll_range,82,98,5.0034054999999995,5.79286145,-0.7894559500000007,-0.5589169235989834,0.23967147834743655
lateral,ay_range,82,98,39.265148499999995,38.616415,0.6487334999999916,0.2835992871491235,0.23568939771030364
lateral,pitch_min,82,98,-0.92907743,-1.08692305,0.15784562000000002,0.46017234021890036,0.22672971627675462
lateral,ax_final_initial,82,98,3.2187648,4.9965122,-1.7777473999999995,-0.1366148653178851,0.22473867595818817
lateral,pitch_final_initial,82,98,-0.48257962,-0.577882275,0.09530265500000001,0.23970583893134462,0.22473867595818817
lateral,gz_final_initial,82,98,0.182648705,0.241766805,-0.05911810000000001,0.013882303215390983,0.2192633150821304
lateral,gx_iqr,82,98,2.7393030266975984,2.2538398653268814,0.485463161370717,0.4007093289320018,0.21826779492284717
lateral,ax_median,82,98,-3.8974012,-3.7651993,-0.1322019000000001,-0.08720786219566153,0.2152812344449975
lateral,post_gx_mean,82,98,-0.3171103298664093,-0.4209582060575485,0.10384787619113922,0.04642802434575425,0.2152812344449975
lateral,pre_post_energy_ratio,82,98,1.045202642618109,0.8727786321983543,0.17242401041975464,0.3661033630749318,0.2150323544051767
lateral,delta_pitch_window,82,98,-0.2828695476055145,-0.49847834557294846,0.21560879796743393,0.37039171945287114,0.2147834743653559
lateral,az_min,82,98,-11.0360725,-16.233903,5.197830500000002,0.25269294923754926,0.21279243404678944
lateral,gx_median,82,98,0.0014660661499999999,-0.118887365,0.12035343115,-0.1003065214516904,0.2112991538078646
lateral,roll_min,82,98,-2.7058613,-2.9386369,0.23277560000000008,0.405097471459071,0.2112991538078646
lateral,gy_range,82,98,6.6629518,7.892231000000001,-1.2292792000000006,-0.4387527753563804,0.2070681931309109
lateral,ax_iqr,82,98,8.3103933557868,6.861815467476845,1.4485778883099556,0.4048527549153758,0.2065704330512693
lateral,ax_max,82,98,11.21922925,14.1736115,-2.95438225,-0.011024607938460522,0.20507715281234445
lateral,pre_gz_mean,82,98,-0.10566506348550314,-0.18986341357231135,0.0841983500868082,-0.3636799047370336,0.20507715281234445
lateral,peak_signed_az,82,98,21.021330499999998,18.6014605,2.419869999999996,0.37019435122662947,0.20482827277252363
lateral,roll_mean,82,98,-0.47305515,-0.164715885,-0.308339265,-0.1646750154056038,0.20408163265306123
lateral,pre_gyro_mag_std,82,98,1.3330132365226746,1.6366267204284668,-0.30361348390579224,-0.3211017627536377,0.20034843205574912
lateral,gx_min,82,98,-5.94433,-6.9833335,1.0390034999999997,0.2325294459161946,0.19711299153807865
lateral,gx_final_initial,82,98,-0.5147150650000001,-0.0610023125,-0.4537127525000001,-0.204179023984866,0.19686411149825783
lateral,gy_final_initial,82,98,0.163834055,0.158620945,0.005213109999999993,0.16726071802325404,0.19686411149825783
lateral,pitch_range,82,98,2.1507157,2.3497965499999998,-0.19908084999999964,-0.4156491999437655,0.19661523145843704
lateral,gz_range,82,98,7.72683435,8.1300615,-0.4032271500000002,-0.24191135913227266,0.19487307117969138
lateral,post_pitch_mean,82,98,0.13642777502536768,0.05714441463351245,0.07928336039185524,0.37082323406887113,0.19288203086112493
lateral,gyro_peak_index,82,98,27.0,25.0,2.0,0.3513544994622226,0.1906421105027377
lateral,gyro_mag_range,82,98,8.7528535,10.407999499999999,-1.6551459999999985,-0.3997793232399232,0.18865107018417124
lateral,gz_min,82,98,-4.3861343,-3.9167082,-0.4694261000000002,-0.07667233940555124,0.18491786958685913
lateral,roll_iqr,82,98,1.48319192789495,1.6340754367411137,-0.15088350884616375,-0.38721356634687676,0.18417122946739672
lateral,tilt_delta_iqr,82,98,4.575816884636879,4.750640317797661,-0.17482343316078186,-0.2362414455433594,0.18068690890990544
lateral,post_acc_mag_std,82,98,7.110681772232056,6.773486375808716,0.33719539642333984,0.21675123960424347,0.18068690890990544
lateral,gyro_mag_std,82,98,2.12402595,2.2939628,-0.16993685000000003,-0.21721040768258718,0.17819810851169737
lateral,ay_max,82,98,13.602178250000001,18.808171,-5.20599275,-0.1474712444031253,0.17745146839223494
lateral,jerk_iqr,82,98,60.14074623584747,61.502169370651245,-1.361423134803772,-0.02715272901474723,0.17670482827277254
lateral,pitch_mean,82,98,0.38381387,0.36590330000000004,0.01791056999999996,0.12123428414332138,0.17670482827277254
lateral,gz_std,82,98,1.8945438000000001,1.6582474999999999,0.23629630000000024,0.23793105845146756,0.17645594823295171
lateral,pitch_max,82,98,1.32955855,1.25521705,0.07434150000000006,-0.028459526554797127,0.1752115480338477
lateral,gx_mean,82,98,-0.013541663999999998,-0.1112214125,0.09767974850000001,-0.0436060293213784,0.17471378795420608
lateral,integrated_gx,82,98,-0.027083327499999997,-0.222442825,0.1953594975,-0.04360602083473891,0.17471378795420608
lateral,gyro_peak_distance_from_center,82,98,5.0,3.0,2.0,0.41877239425548585,0.1719761075161772
lateral,az_max,82,98,21.6483705,22.8076785,-1.159308000000003,0.2658341819784752,0.17073170731707318
lateral,pre_ay_mean,82,98,-2.7419902086257935,-3.7316603660583496,0.9896701574325562,0.22108798508457772,0.17023394723743157
lateral,pitch_std,82,98,0.5691497999999999,0.548179175,0.02097062499999991,-0.1677145038895293,0.1684917869586859
lateral,az_range,82,98,36.2671275,38.5545535,-2.2874259999999964,0.01357571519863748,0.16226978596316574
lateral,az_std,82,98,7.606078650000001,7.296279,0.3097996500000004,0.11945438025259407,0.16152314584370334
lateral,peak_signed_gz,82,98,-3.91124795,-2.9220066,-0.9892413499999999,-0.2488324250129503,0.1600298656047785
lateral,gx_range,82,98,11.796541,12.48432775,-0.6877867500000008,-0.36505365284895475,0.15978098556495768
lateral,gx_std,82,98,2.59328105,2.49048785,0.10279319999999981,-0.06272928091493148,0.15853658536585366
lateral,peak_signed_gx,82,98,-3.80666785,-6.1586128,2.35194495,0.05746640522988625,0.15853658536585366
lateral,pre_az_mean,82,98,2.527628183364868,2.968390941619873,-0.4407627582550049,0.07717388030408497,0.15430562468889994
lateral,jerk_mean,82,98,0.5201872750000001,0.053887991499999996,0.46629928350000005,0.13977992093787964,0.15355898456943753
lateral,gyro_mag_iqr,82,98,2.580408811569214,2.547540783882141,0.032868027687072754,0.14550372698099487,0.1520657043305127
lateral,jerk_median,82,98,-0.49853325000000004,-1.05258225,0.5540489999999999,0.33658138790192177,0.1520657043305127
lateral,pitch_median,82,98,0.381524445,0.43309739,-0.05157294500000004,0.005763061500080057,0.15156794425087108
lateral,roll_final_initial,82,98,0.444202035,1.00128137,-0.5570793350000001,-0.23238287321481657,0.15131906421105026
lateral,gyro_mag_max,82,98,9.3434685,10.719241499999999,-1.3757729999999988,-0.31647392497533783,0.15032354405176704
lateral,gyro_mag_peak_value,82,98,9.3434685,10.719241499999999,-1.3757729999999988,-0.31647392497533783,0.15032354405176704
lateral,gyro_mag_p95,82,98,7.540414524078368,7.196655046939849,0.3437594771385193,0.020038661048178693,0.14634146341463414
lateral,gy_std,82,98,1.54187975,1.5344929,0.007386850000000056,0.055673577935329295,0.14609258337481335
lateral,ay_median,82,98,-2.40928535,-1.96731095,-0.4419744000000003,-0.13872320181377742,0.14335490293678446
lateral,pre_gx_mean,82,98,0.12080432102084154,0.0759979113936424,0.044806409627199145,-0.09193276171603772,0.13812842210054754
lateral,az_iqr,82,98,8.110238641500473,7.297458618879318,0.8127800226211548,0.09784966257087031,0.13563962170233948
lateral,post_gyro_mag_std,82,98,1.856554627418518,2.105128765106201,-0.2485741376876831,-0.20128592085400696,0.1281732205077153
lateral,impact_distance_from_center,82,98,0.0,0.0,0.0,0.5187355979149045,0.12195121951219512
lateral,tilt_delta_final,82,98,0.0339478254,-0.156208875,0.1901567004,-0.0754022272879532,0.11299153807864609
lateral,pitch_iqr,82,98,0.7758326986804605,0.7619951218366623,0.01383757684379816,-0.06234054658276038,0.11149825783972125
lateral,tilt_delta_median,82,98,0.10120905999999999,0.13195984,-0.030750780000000005,-0.011988911082347039,0.10627177700348432
lateral,roll_median,82,98,-0.6533393000000001,-0.58729738,-0.06604192000000009,-0.07877176643182776,0.1012941762070682
lateral,impact_index,82,98,25.0,25.0,0.0,0.3489595046684617,0.0975609756097561
lateral,pre_pitch_mean,82,98,0.6001037657260895,0.6071776449680328,-0.007073879241943359,-0.1335307059100029,0.09706321553011449
lateral,gy_max,82,98,3.05701395,2.9696368,0.08737715000000001,-0.021347168410604304,0.09457441513190643
